BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast,Error,AbsError,PercentError,AbsPE
the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,2002,411993-1,1,1,FL,No Tolls on 1+ lane,23400,2005,1,2002,,6,South of Palatlakaha Creek Bridge,12-9288-411993-1-the resurfacing of S.R. 25 (U.S. 27) from OBrien Road to Palatlakaha Creek Bridge MP 23.818 and extends north to Milepost 31.826,2,12-24980-110362,2007,25000,110362,Florida,12-24980-110362,3,23400,-1600,1600,-6.84,6.84
"The SR 25 (US 27) Resurfacing Project limited to SR 25 (US 247), from M.P. 31.846 to M.P. 31.870",2002,408638-1,1,1,FL,No Tolls on 1+ lane,24500,2006,1,2002,5-Consultant,1,M.P. 31.846 to M.P. 31.870,"12-9312-408638-1-The SR 25 (US 27) Resurfacing Project limited to SR 25 (US 247), from M.P. 31.846 to M.P. 31.870",1,12-25002-110362,2008,26000,110362,Florida,12-25002-110362,3,24500,-1500,1500,-6.12,6.12
"The Reconstruction Project for SR 46 begin at the Wildlife Crossing Bridge (M.P. 8.400) and end west of Old McDonald Road (M.P.
8.500).",2002,411116-1,1,1,FL,No Tolls on 1+ lane,17400,2003,1,2002,5-Consultant,1,,"12-9289-411116-1-The Reconstruction Project for SR 46 begin at the Wildlife Crossing Bridge (M.P. 8.400) and end west of Old McDonald Road (M.P.
8.500).",1,12-24981-111020,2005,11500,111020,Florida,12-24981-111020,3,17400,5900,5900,33.91,33.91
"The SR 518  Traffic Operations Improvement Project on SR 518 from I-95 (M.P. 0.093) to John
Rhodes Boulevard (M.P. 0.506)",2005,416187-1,4,3,FL,No Tolls on 1+ lane,35300,2007,1,2005,5-Consultant,5,MP 0.093 to MP 0.506,"12-9345-416187-1-The SR 518  Traffic Operations Improvement Project on SR 518 from I-95 (M.P. 0.093) to John
Rhodes Boulevard (M.P. 0.506)",1,12-25034-700419,2009,32000,700419,Florida,12-25034-700419,3,35300,3300,3300,9.35,9.35
"The SR 48  Add Left-Turn Lane(s) Project from west of West Street (M.P. 9.381) to east of
West Street (M.P. 9.581).",2005,416187-1,4,1,FL,No Tolls on 1+ lane,12700,2007,1,2005,5-Consultant,5,MP 9.381 to MP 9..581,"12-9248-416187-1-The SR 48  Add Left-Turn Lane(s) Project from west of West Street (M.P. 9.381) to east of
West Street (M.P. 9.581).",1,12-24941-180009,2009,9300,180009,Florida,12-24941-180009,4,12700,3400,3400,26.77,26.77
"The SR 3 Resurfacing Project on SR 3 from 0.011 Miles South of Smith Rd (M.P. 3.858) to the Kennedy
Space Center Gate (M.P. 9.755).",2005,417153-1,1,3,FL,No Tolls on 1+ lane,22400,2007,1,2005,5-Consultant,4,(M.P. 3.858) to (M.P. 9.755),"12-9346-417153-1-The SR 3 Resurfacing Project on SR 3 from 0.011 Miles South of Smith Rd (M.P. 3.858) to the Kennedy
Space Center Gate (M.P. 9.755).",1,12-25035-700438,2009,19200,700438,Florida,12-25035-700438,3,22400,3200,3200,14.29,14.29
"The SR 40  Resurfacing Project from 269 ft east of the intersection of SR 40 at Cypress Road (M.P. 6.535) to 438 ft west of the
intersection of SR 40 at Pinto Lane (M.P. 19.871",2005,417154-1,1,1,FL,No Tolls on 1+ lane,7200,2008,1,2005,5-Consultant,1,SR 40 - 4.0 Miles East of US 17/SR 15,"12-9347-417154-1-The SR 40  Resurfacing Project from 269 ft east of the intersection of SR 40 at Cypress Road (M.P. 6.535) to 438 ft west of the
intersection of SR 40 at Pinto Lane (M.P. 19.871",1,12-25036-790530,2010,5800,790530,Florida,12-25036-790530,3,7200,1400,1400,19.44,19.44
"The SR 40  Resurfacing Project from 269 ft east of the intersection of SR 40 at Cypress Road (M.P. 6.535) to 438 ft west of the
intersection of SR 40 at Pinto Lane (M.P. 19.872",2005,417154-1,1,1,FL,No Tolls on 1+ lane,6700,2008,1,2005,5-Consultant,1,SR 40 - 3.0 Miles East of SR 11,"12-9348-417154-1-The SR 40  Resurfacing Project from 269 ft east of the intersection of SR 40 at Cypress Road (M.P. 6.535) to 438 ft west of the
intersection of SR 40 at Pinto Lane (M.P. 19.872",2,12-25037-790523,2010,10800,790523,Florida,12-25037-790523,3,6700,-4100,4100,-61.19,61.19
Resurfacing of SR 40 in several location,2002,411662-1,1,1,FL,No Tolls on 1+ lane,5200,2003,1,2002,5-Consultant,4,East of FR 97/FR 597 to the Lake County Line (MP 23.828 to MP 32.206,12-9054-411662-1-Resurfacing of SR 40 in several location,1,12-24757-110502,2005,4200,110502,Florida,12-24757-110502,3,5200,1000,1000,19.23,19.23
"The SR 40 Roundabout Construction Project from 0.095 miles west of SR 19 (M.P. 31.989) to
0.031 miles west of Lake County Line (M.P. 32.175",2005,417158-1,2,1,FL,No Tolls on 1+ lane,6100,2007,1,2005,5-Consultant,4,,"12-9226-417158-1-The SR 40 Roundabout Construction Project from 0.095 miles west of SR 19 (M.P. 31.989) to
0.031 miles west of Lake County Line (M.P. 32.175",1,12-24920-110502,2009,6000,110502,Florida,12-24920-110502,3,6100,100,100,1.64,1.64
SR 492 Resurfacing Project from SR 25/200 M.P. 0.000 to SR 40 M.P. 3.757,2003,411614-1,1,3,FL,No Tolls on 1+ lane,20300,2005,1,2003,5-Consultant,5,SR 492 1.495 MI W of SR 40,12-9050-411614-1-SR 492 Resurfacing Project from SR 25/200 M.P. 0.000 to SR 40 M.P. 3.757,1,12-24753-360479,2007,22000,360479,Florida,12-24753-360479,4,20300,-1700,1700,-8.37,8.37
SR 492 Resurfacing Project from SR 25/200 M.P. 0.000 to SR 40 M.P. 3.758,2003,411614-1,1,3,FL,No Tolls on 1+ lane,9000,2005,1,2003,5-Consultant,5,SR 492 0.192 MI W of SR 40,12-9051-411614-1-SR 492 Resurfacing Project from SR 25/200 M.P. 0.000 to SR 40 M.P. 3.758,2,12-24754-360480,2007,9400,360480,Florida,12-24754-360480,4,9000,-400,400,-4.44,4.44
Resurfacing of SR 40 in several location,2002,411660-1,1,1,FL,No Tolls on 1+ lane,14600,2003,1,2002,5-Consultant,4,East of NE 118th Ave. to west of NE 10th St. Rd. (MP 11.965 to MP 14.112),12-9052-411660-1-Resurfacing of SR 40 in several location,1,12-24755-361012,2005,13700,361012,Florida,12-24755-361012,3,14600,900,900,6.16,6.16
Resurfacing of SR 40 in several location,2002,411661-1,1,1,FL,No Tolls on 1+ lane,6700,2003,1,2002,5-Consultant,4,East of NE 145th Ave. to east of FR 97/FR 597 (MP 15.149 to MP 23.828),12-9053-411661-1-Resurfacing of SR 40 in several location,1,12-24756-360245,2005,5200,360245,Florida,12-24756-360245,3,6700,1500,1500,22.39,22.39
"SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",2002,411664-1,1,1,FL,Static Tolls on 1+ lane,32600,2004,1,2002,5-Consultant,5,Orange County Line to SR 528/SR 407 merge,"12-9055-411664-1-SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",1,12-24758-700398,2006,34000,700398,Florida,12-24758-700398,3,32600,-1400,1400,-4.29,4.29
"SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",2003,411664-1,1,1,FL,Static Tolls on 1+ lane,26800,2004,1,2002,5-Consultant,5,SR 528/SR 407 merge to SR 9 (I-95),"12-9056-411664-1-SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",2,12-24759-700399,2006,29500,700399,Florida,12-24759-700399,3,26800,-2700,2700,-10.07,10.07
"SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",2004,411664-1,1,1,FL,Static Tolls on 1+ lane,22100,2004,1,2002,5-Consultant,5,from SR 9 (I-95) to Cocoa City limit (MP 7.610),"12-9057-411664-1-SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",3,12-24760-700400,2006,24000,700400,Florida,12-24760-700400,3,22100,-1900,1900,-8.6,8.6
"SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",2005,411664-1,1,3,FL,Static Tolls on 1+ lane,21500,2004,1,2002,5-Consultant,5,Cocoa City limit (MP 7.610) to 0.433 Mi East of SR 524 (MP 9.956),"12-9058-411664-1-SR 528 resurfacing project from Orange County Line (MP 0.000) to 0.433
miles east of SR 524 Bridge (MP 9.956).",4,12-24761-700400,2006,24000,700400,Florida,12-24761-700400,3,21500,-2500,2500,-11.63,11.63
"SR 5 Resurfacing Project from Grace Street (M.P. 3.087) to Lagrange Line (M.P.
6.310)",2007,418647-1,1,3,FL,No Tolls on 1+ lane,26600,2010,1,2007,5-Consultant,4,SR 5  0.200 Mi S of South St/SR 405 (M.P. 3.375),"12-9059-418647-1-SR 5 Resurfacing Project from Grace Street (M.P. 3.087) to Lagrange Line (M.P.
6.310)",1,12-24762-705197,2012,14500,705197,Florida,12-24762-705197,3,26600,12100,12100,45.49,45.49
"SR 5 Resurfacing Project from Grace Street (M.P. 3.087) to Lagrange Line (M.P.
6.310)",2007,411666-1,1,3,FL,No Tolls on 1+ lane,20100,2010,1,2007,5-Consultant,4,SR 5  0.200 Mi SE of Lagrange Rd (M.P. 6.110),"12-9060-411666-1-SR 5 Resurfacing Project from Grace Street (M.P. 3.087) to Lagrange Line (M.P.
6.310)",1,12-24763-700150,2012,21000,700150,Florida,12-24763-700150,3,20100,-900,900,-4.48,4.48
SR 5 Resurfacing Project  from M.P. 0.000 to M.P. 1.775,2002,411667-1,1,3,FL,No Tolls on 1+ lane,40600,2005,1,2002,5-Consultant,4,SR 5- 1.0 Mi. North of SR 50,12-9061-411667-1-SR 5 Resurfacing Project  from M.P. 0.000 to M.P. 1.775,1,12-24764-700395,2007,29500,700395,Florida,12-24764-700395,3,40600,11100,11100,27.34,27.34
SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,2003,411727-1,1,3,FL,No Tolls on 1+ lane,5495,2005,1,2003,5-Consultant,4,SR 526- 0.374 Mi West of I-4,12-9065-411727-1-SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,1,12-24768-755140,2007,5100,755140,Florida,12-24768-755140,3,5495,395,395,7.19,7.19
SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,2002,411728-1,1,3,FL,No Tolls on 1+ lane,49400,2005,1,2002,5-Consultant,5,,12-9067-411728-1-SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,1,12-24770-750630,2007,43500,750630,Florida,12-24770-750630,3,49400,5900,5900,11.94,11.94
SR 50 Resurfacing Project Lowell Boulevard (M.P. 3.832) and end at SR 436/Semoran Boulevard (M.P. 5.208).,2002,411730-1,1,3,FL,No Tolls on 1+ lane,67900,2006,1,2002,5-Consultant,4,0.85 Mi. W of SR 436,12-9068-411730-1-SR 50 Resurfacing Project Lowell Boulevard (M.P. 3.832) and end at SR 436/Semoran Boulevard (M.P. 5.208).,1,12-24771-750444,2008,58500,750444,Florida,12-24771-750444,3,67900,9400,9400,13.84,13.84
SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007,411742-1,1,3,FL,No Tolls on 1+ lane,13400,2009,1,2007,5-Consultant,5,SR 15  1.200 Mi SE of Monroe Rd (M.P. 16.007),12-9069-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,1,12-24772-770064,2011,12800,770064,Florida,12-24772-770064,3,13400,600,600,4.48,4.48
SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007,411742-1,1,3,FL,No Tolls on 1+ lane,26500,2009,1,2007,5-Consultant,5,SR 15  0.200 Mi S of SR 46 (M.P. 13.170),12-9070-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2,12-24773-775051,2011,21000,775051,Florida,12-24773-775051,3,26500,5500,5500,20.75,20.75
SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007,411742-1,1,3,FL,No Tolls on 1+ lane,36800,2009,1,2007,5-Consultant,5,SR 15  0.200 Mi N of SR 417 (M.P. 10.625),12-9071-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,3,12-24774-770102,2011,37436,770102,Florida,12-24774-770102,3,36800,-636,636,-1.73,1.73
Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2002,411777-1,1,3,FL,No Tolls on 1+ lane,32800,2006,1,2002,5-Consultant,4,South of LPGA Boulevard (M.P. 2.667),12-9072-411777-1-Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),1,12-24774-770102,2008,41643,770102,Florida,12-24774-770102,3,34030,-7613,7613,-22.37,22.37
Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2002,411777-1,1,3,FL,No Tolls on 1+ lane,31300,2006,1,2002,5-Consultant,4,North of Division Avenue (M.P. 4.911),12-9073-411777-1-Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2,12-24775-795142,2008,27000,795142,Florida,12-24775-795142,3,31300,4300,4300,13.74,13.74
"The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",2006,411781-1,1,3,FL,No Tolls on 1+ lane,8700,2009,1,2006,5-Consultant,4,SR A1A  East of US 1,"12-9075-411781-1-The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",1,12-24777-795179,2011,11800,795179,Florida,12-24777-795179,3,8700,-3100,3100,-35.63,35.63
"The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",,411781-1,1,3,FL,No Tolls on 1+ lane,13200,2009,1,2006,5-Consultant,4,SR A1A  Dunlawton Avenue to US 92,"12-9076-411781-1-The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",2,12-24778-790436,2011,11400,790436,Florida,12-24778-790436,3,13200,1800,1800,13.64,13.64
"SR 430 Resurfacing Project include the SR 430 corridor from SR 483/Clyde Morris Boulevard (MP 0.000)
to Mulberry Street/Highland Avenue (MP 2.169).",2002,411782-1,1,3,FL,No Tolls on 1+ lane,26300,2006,1,2002,5-Consultant,4,From SR 483/Clyde Morris Blvd (MP 0.000) to Mulberry St/Highland Ave (MP 2.169),"12-9077-411782-1-SR 430 Resurfacing Project include the SR 430 corridor from SR 483/Clyde Morris Boulevard (MP 0.000)
to Mulberry Street/Highland Avenue (MP 2.169).",1,12-24778-790436,2008,19500,790436,Florida,12-24778-790436,3,28250,8750,8750,30.97,30.97
Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,2002,411783-1,1,1,FL,No Tolls on 1+ lane,6900,2005,1,2002,5-Consultant,5,SR 60- 0.13 Mi. W of SR 15,12-9078-411783-1-Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,1,12-24779-920058,2007,7300,920058,Florida,12-24779-920058,3,6900,-400,400,-5.8,5.8
"The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",2002,411787-1,1,,FL,No Tolls on 1+ lane,7600,2004,1,2002,5-Consultant,5,I-4 WB on Ramp,"12-9079-411787-1-The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",1,12-24779-920058,2006,6300,920058,Florida,12-24779-920058,1,7900,1600,1600,20.25,20.25
SR 9 Resurfacing Project SR 9 Resurfacing Project,2003,411809-1,1,1,FL,No Tolls on 1+ lane,29800,2006,1,2003,5-Consultant,5,SR 9- 1.0 Mi South of SR 442,12-9081-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,1,12-24781-790503,2008,28500,790503,Florida,12-24781-790503,3,29800,1300,1300,4.36,4.36
SR 9 Resurfacing Project SR 9 Resurfacing Project,2003,411809-1,1,1,FL,No Tolls on 1+ lane,32100,2006,1,2003,5-Consultant,5,SR 9- 1.0 Mi South of SR 44,12-9082-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,2,12-24782-790503,2008,28500,790503,Florida,12-24782-790503,3,32100,3600,3600,11.21,11.21
SR 9 Resurfacing Project SR 9 Resurfacing Project,2003,411809-1,1,1,FL,No Tolls on 1+ lane,37900,2006,1,2003,5-Consultant,5,SR 9- 1.0 Mi North of SR 44,12-9083-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,3,12-24783-790133,2008,40355,790133,Florida,12-24783-790133,3,37900,-2455,2455,-6.48,6.48
SR 9 Resurfacing Project SR 9 Resurfacing Project,2003,411809-1,1,1,FL,No Tolls on 1+ lane,48000,2006,1,2003,5-Consultant,5,SR 9- 2.0 Mi South of I-4,12-9084-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,4,12-24784-790492,2008,49500,790492,Florida,12-24784-790492,3,48000,-1500,1500,-3.13,3.13
"The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",2006,406869-4,1,3,FL,No Tolls on 1+ lane,35400,2012,1,2006,5-Consultant,1,,"12-9313-406869-4-The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",1,12-25003-790503,2014,31000,790503,Florida,12-25003-790503,1,35400,4400,4400,12.43,12.43
"The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",2006,406869-6,1,1,FL,No Tolls on 1+ lane,43900,2012,1,2006,5-Consultant,1,,"12-9314-406869-6-The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",1,12-25004-790503,2014,31000,790503,Florida,12-25004-790503,1,43900,12900,12900,29.38,29.38
SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,2002,411981-1,1,3,FL,No Tolls on 1+ lane,19160,2005,1,2002,5-Consultant,4,SR 19,12-9085-411981-1-SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,1,12-24785-110208,2007,16000,110208,Florida,12-24785-110208,4,19160,3160,3160,16.49,16.49
The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003,411983-1,1,3,FL,No Tolls on 1+ lane,21000,2005,1,2003,5-Consultant,1,M.P. 0.000 to M.P. 2.054,12-9086-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,1,12-24786-360481,2007,22000,360481,Florida,12-24786-360481,4,21000,-1000,1000,-4.76,4.76
The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003,411983-1,1,1,FL,No Tolls on 1+ lane,23200,2005,1,2003,5-Consultant,1,M.P. 2.055 to M.P. 8.419,12-9087-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2,12-24787-360443,2007,28500,360443,Florida,12-24787-360443,3,23200,-5300,5300,-22.84,22.84
"SR A1A Resurfacing Project on SR A1A from Riverview Boulevard (M.P. 2.691) to 0.128 mile north of SR
40 (M.P. 6.790)",2006,411985-1,1,3,FL,No Tolls on 1+ lane,13300,2009,1,2006,5-Consultant,4,SR A1A,"12-9088-411985-1-SR A1A Resurfacing Project on SR A1A from Riverview Boulevard (M.P. 2.691) to 0.128 mile north of SR
40 (M.P. 6.790)",1,12-24788-795121,2011,18500,795121,Florida,12-24788-795121,3,13300,-5200,5200,-39.1,39.1
"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002,238394-2,4,3,FL,No Tolls on 1+ lane,31500,2010,1,2002,5-Consultant,4,"SR 500 from Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564","12-9089-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",1,12-24789-115097,2012,25000,115097,Florida,12-24789-115097,3,31500,6500,6500,20.63,20.63
"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002,238394-2,4,3,FL,No Tolls on 1+ lane,48100,2010,1,2002,5-Consultant,4,"SR 500 from Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.565","12-9090-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",2,12-24790-110109,2012,42500,110109,Florida,12-24790-110109,3,48100,5600,5600,11.64,11.64
"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002,238394-2,4,3,FL,No Tolls on 1+ lane,29800,2010,1,2002,5-Consultant,4,from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.436,"12-9091-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",2,12-24790-110109,2012,42500,110109,Florida,12-24790-110109,3,29800,-12700,12700,-42.62,42.62
"SR 500 Add Lanes and Reconstruct Project from SR 25 (M.P. 0.000) to Perkins Street (M.P.
