StationID,2002,2003,2004,2005
723889,48500,45500,63500,63000
723896,112000,119000,109000,112000
723909,10000,9900,7900,9800
723910,8700,8000,9000,6500
723911,7900,8200,11000,10500
723912,33000,33500,37000,36500
723913,42000,40500,44500,41000
723914,9300,9300,8400,8500
723915,83500,79000,86500,82000
723916,,,,19700
723917,,,,17600
723918,,,,7400
724005,25000,26500,27500,31000
724008,,,,10500
724009,,,,16500
724010,,,,4200
724011,,,,7600
724012,,,,11000
724013,,,,14500
724014,,,,6500
724015,,,,5400
724016,,,,15000
724017,,,,16500
724018,,,,14500
724019,,,,4200
724020,,,,1900
724021,,,,24000
724022,,,,16000
724023,,,,20000
724025,,,,13500
724026,,,,12000
724027,,,,5800
724028,,,,6200
724029,,,,5300
724030,,,,3600
724031,,,,6000
724032,,,,7500
724033,,,,14000
724034,,,,6400
724035,,,,2900
724036,,,,15500
724037,,,,1800
724038,,,,10000
724039,,,,2000
724040,,,,8900
724041,,,,2100
724042,,,,2300
724043,,,,2300
724044,,,,650
724045,,,,450
724046,,,,3000
724047,,,,11000
724048,,,,12500
724049,,,,2900
724050,,,,10500
724051,,,,2500
724052,,,,2200
724053,,,,11000
724054,,,,650
724055,,,,11000
724056,,,,1300
724057,,,,11000
724058,,,,15500
724059,,,,13000
724060,,,,6600
724061,,,,14500
724062,,,,20500
724063,,,,8400
724064,,,,25500
724065,,,,11000
724066,,,,12500
724067,,,,11500
724068,,,,7200
724069,,,,7800
724070,,,,10500
724071,,,,3000
724072,,,,2900
724073,,,,17000
724074,,,,8500
724075,,,,21500
724076,,,,14500
724077,,,,8900
724078,,,,3300
724079,,,,26000
724080,,,,8700
724081,,,,19000
724082,,,,18500
724083,,,,20000
724084,,,,23000
724085,,,,8600
724086,,,,8900
724087,,,,16000
724088,,,,15500
724089,,,,5200
724090,,,,4900
724091,,,,11000
724092,,,,11000
724093,8200,8200,8100,8500
724094,8900,8300,8600,9200
724095,9700,9100,9300,9100
724096,8800,8900,9600,7000
724097,,,,12000
724098,,,,13000
724099,,,,6600
724100,,,,6500
724101,,,,11000
724102,,,,11000
724103,,,,5100
724104,,,,5100
724105,,,,11500
724106,,,,2600
724107,,,,2600
724108,,,,8000
724109,,,,6200
724110,,,,6700
724111,,,,850
724112,,,,4900
724113,,,,3800
724114,,,,4100
724115,,,,2900
724116,,,,2800
724117,,,,6000
724118,,,,5800
724119,,,,4200
724120,,,,4900
724121,,,,4200
724122,,,,6000
724123,,,,4800
724124,,,,8600
724125,,,,9600
724126,,,,9800
724127,,,,7900
724128,,,,6200
724129,,,,4100
724130,,,,4000
724131,,,,5000
724132,,,,8600
724133,,,,10500
724134,,,,5100
724135,,,,2800
724136,,,,4900
724137,,,,2500
724138,,,,14000
724139,,,,13000
724140,,,,6900
724141,,,,11000
724142,5300,5500,5700,5300
724143,2700,2800,2900,3100
724144,6400,6600,6800,7500
724145,5000,,,8000
724146,7100,,,4600
724147,4700,,,6200
724148,4800,5000,5100,4700
724149,3900,4000,4100,3600
724150,,,,8800
724151,,,,9800
724152,,,,10500
724153,,,,9700
724154,,,,10000
724155,,,,10500
724156,,,,14500
724157,,,,16500
724158,,,,9500
724159,,,,9900
724160,,,,5100
724161,,,,4500
724162,,,,13000
724163,,,,12000
724164,,,,4700
724165,,,,4400
724166,,,,12000
724167,,,,11500
724168,,,,4100
724169,,,,5000
724170,,,,10500
724171,,,,8900
724172,,,,13000
724173,,,,9200
724174,10500,11000,11500,8200
724175,12500,13000,13500,13500
724176,,,,16000
724177,,,,3900
724178,,,,4300
724179,,,,3300
724180,,,,3300
724181,,,,3300
724182,,,,3100
724183,,,,3900
724184,,,,3900
724185,,,,2400
724400,8000,8200,7100,3900
724401,4200,3400,3400,3600
724402,450,500,850,550
724403,10500,12000,14000,16000
724404,10000,11500,15500,16000
724405,6400,4500,9500,8100
724406,1200,1200,950,1300
724407,7900,6600,8800,9100
724408,,7000,7800,8600
725003,17500,14500,12500,16000
725006,21000,21500,20500,22500
725007,22000,24500,22500,22500
725009,18500,19000,16000,18000
725010,17500,18500,15500,17000
725012,16500,17000,11000,15000
725013,16000,14500,10500,14000
725014,14000,12000,8500,11000
725015,12000,13000,13500,11500
725016,12500,13000,10000,10500
725017,13000,12500,10500,10500
725018,16000,16000,16000,16000
725019,8600,7700,10000,9500
725020,66500,70500,77500,67500
725021,4000,3200,3200,3200
725023,26000,26000,27500,27500
725025,6600,6000,6700,6700
725027,7700,8100,8300,8500
725028,9900,9800,11800,11000
725030,19500,21000,23000,23000
725031,17500,18500,18200,17700
725032,13500,14100,15100,15300
725033,10800,11900,8000,8200
725035,11000,10000,11500,8000
725036,9700,8800,7900,8200
725038,43000,44000,46500,45000
725040,48500,50000,52000,48000
725041,4900,4100,4300,4400
725042,6000,4700,4300,4400
725044,7700,6800,5700,5200
725045,4100,3900,3900,4200
725046,24500,23500,20500,21000
725048,10500,10500,11000,10000
725050,16500,15500,17000,15500
725052,9000,9600,9600,9800
725054,13000,12000,13000,15000
725055,11000,9700,10500,8100
725056,24000,25000,27000,24500
725058,31000,33500,34000,34500
725061,53000,53500,55000,48500
725062,30500,34000,30500,32500
725063,26000,27500,26500,24000
725064,24500,27000,25500,26500
725065,23000,24000,26500,26000
725067,26500,27500,29500,27500
725068,23000,24500,27000,24500
725069,6800,7400,8600,8900
725070,42500,42000,43000,44500
725071,43000,41500,39000,44000
725072,33500,33500,34000,33000
725073,5400,6500,6600,5500
725074,5200,5300,5600,5500
725075,29000,26500,24500,25000
725080,15500,16900,17000,17300
725081,11500,12000,13000,11000
725082,7700,7800,9000,9100
725084,4800,4400,6600,6300
725086,4100,4500,5700,3900
725088,33000,37000,39000,39500
725091,28500,29500,30000,32000
725092,38500,35500,38500,37500
725093,4400,4600,4400,6200
725095,37000,26000,28500,28500
725098,42500,43000,46500,47500
725099,27000,25000,23500,24500
725100,16200,16000,14700,16000
725500,19000,21500,21000,21500
725501,8200,6000,5600,6100
725502,15500,,,
725503,54000,56000,55500,55000
725504,6300,5100,5600,4100
725505,15000,16000,16000,17000
725506,11000,11500,11000,11500
725507,16000,15200,14700,13200
725508,17000,16000,16000,15500
725511,124000,139000,111000,172500
725514,107000,115000,118500,122500
725515,91000,89500,100500,103500
725519,92000,99500,98000,100000
725520,28500,30500,28500,28000
725523,168000,160500,144500,149500
725524,49000,47000,46500,59000
725527,33000,39000,42000,43000
725528,135500,116500,135000,137500
726002,11500,8500,14000,7600
726004,6800,6500,7000,7100
726010,1400,1400,1300,1200
726012,1200,1300,1300,1300
727001,5000,4900,5800,7400
727002,1300,1200,1500,1200
727003,6900,6500,7700,7400
727004,2500,2800,2800,3000
727005,22000,24000,25500,30000
727006,800,700,850,850
727007,17500,16000,18000,17500
727009,4900,4600,3800,4300
729905,67858,71000,71310,74000
729914,61791,65000,64390,66476
729923,69500,,75139,75144
730002,,,22000,21000
730003,7800,7600,8300,8500
730004,13100,13700,14500,15300
730005,,,14800,16400
730006,19000,22000,21500,23000
730009,2200,2600,3100,3100
730010,6100,6400,7600,7300
730013,13900,14500,16200,18400
730033,10800,10200,10700,11500
730039,3500,3300,4500,4600
730101,8500,9400,11300,12700
730102,6600,8000,8700,9700
730104,2400,2900,3200,3000
730235,10800,12000,15100,16300
730246,5500,7100,6900,6700
730251,45000,42500,46500,46500
730255,55500,57500,57000,57000
730257,6300,7200,7400,8000
730258,5100,6300,5800,5900
730261,4300,4900,4800,5200
730262,20500,22000,23000,25500
730263,9558,10520,12235,13622
730292,56736,59256,60644,63000
730335,15109,16416,16357,16758
731000,15900,16900,17100,18000
731001,9000,9500,9600,10100
731002,8500,8900,8300,8500
732000,850,1100,950,1000
732001,900,1100,1000,1400
732002,4600,4700,4800,5400
732003,3300,3300,3500,4400
732004,3200,3300,3300,3600
732005,4100,4500,4200,4900
732006,6700,8200,6900,7800
732007,2600,2900,3100,3700
732008,2500,3000,3100,3500
732009,6800,7600,7400,7800
735003,11200,11900,12600,15600
735009,3400,4300,5400,5600
735012,12500,13000,13900,13600
740004,12800,15300,16000,13900
740005,6000,5800,5600,5500
740011,8200,8600,10200,11200
740015,6900,7100,8300,7100
740019,13500,14100,12200,12400
740047,10070,10030,10064,10500
740101,29000,29000,25500,26000
740102,19600,18800,19600,20000
740103,36000,36000,38000,39000
740104,10300,11400,11300,11500
740105,34500,33000,29000,30000
740109,6600,6200,6800,7000
740110,9200,9900,8800,9100
740114,5500,5000,4400,5600
740117,15300,12700,14400,14400
740122,14500,21000,18000,17500
740125,16100,15100,15200,17500
740128,8300,7600,7800,8500
740132,51792,56421,58180,59849
740138,6700,7000,6300,8000
740140,9600,11300,12500,10500
740158,40500,43500,35500,36500
740161,11500,11500,11500,13000
740162,3400,3100,3300,3400
740182,16548,16092,17138,17695
742000,,,,8600
742001,,,,6400
742002,,,,2800
742003,,,,3700
742004,,,,400
742005,,,,4400
742006,,,,350
742007,,,,4100
743066,4400,4000,3700,4200
743160,5700,5700,6200,6200
745002,13500,11500,15500,12000
745003,7000,6400,6200,6400
745004,7400,7100,6800,7100
745005,5900,5300,5100,6100
745006,7100,6600,6600,7700
745007,7200,7300,7700,9400
745012,9600,8400,8400,9000
745014,6100,6200,7500,7100
746001,1100,1300,1700,1700
747001,5800,5000,5500,6100
750002,33500,34500,32500,32000
750003,,46500,42000,41000
750004,,,9800,11500
750005,49500,50500,54000,54000
750006,,5900,,
750007,,5900,,
750008,,,33500,37000
750009,,,45500,41500
750011,,,38000,41500
750012,,,20500,22500
750013,,,33500,34000
750015,,,,21500
750016,,,,24000
750017,,,,6300
750018,51500,49500,50500,50000
750019,,,,1550
750020,,,,48500
750030,28000,29500,33500,38000
750031,26000,10300,10600,11300
750032,15900,14300,15200,16200
750036,32000,34500,36000,33500
750037,44500,47000,47000,46000
750038,36547,35700,36225,37192
750044,64000,65500,,
750045,36500,36000,,
750051,28000,30500,25500,26000
750054,41000,35500,40500,44000
750055,9800,9200,9000,9600
750057,18500,16900,16700,17900
750058,39500,38000,38500,41000
750059,29000,28500,32500,37000
750075,46000,41500,44500,43000
750076,40000,34000,30500,34000
750082,37500,36500,36500,38000
750084,25500,26000,26000,28000
750087,25000,25500,25500,26500
750089,14000,12500,17600,18900
750104,25110,26195,26712,27077
750105,35000,33000,30000,35000
750106,30500,32000,28500,30000
750115,50000,49500,51500,49500
750123,61500,78000,71000,66000
750125,7600,,,
750130,142158,155582,161637,167592
750134,13000,15500,,
750154,46967,48000,49000,
750175,36337,35394,36772,37477
750176,17000,17700,17500,15100
750196,183000,175083,173785,177165
750204,58000,48556,56145,63416
750226,45500,45500,43000,42500
750251,66500,64500,64000,68000
750259,31000,31000,29500,31000
750261,10500,11600,10800,
750274,9600,,,
750287,38000,41000,38500,41000
750294,27000,27000,28500,28000
750295,23000,30500,30500,36000
750302,14900,16600,16900,17500
750304,44500,42500,40000,42000
750307,117500,120500,122500,
750312,38500,36500,38000,41500
750313,41000,36000,39000,38000
750314,30500,32500,32500,32500
750317,46000,46000,45500,44000
750326,18000,15200,14700,14300
750336,34120,36247,39236,41000
750342,31500,34000,37000,37000
750354,38500,42500,42000,41000
750355,44500,47500,44500,44500
750380,28500,28500,31500,29000
750392,55000,58000,56500,55000
750395,55000,60000,54500,49500
750403,38500,43000,42500,46500
750434,52000,50000,40000,48000
750435,33500,34500,33000,33000
750436,15000,15700,15300,14200
750437,28500,31000,28000,27500
750438,45500,47000,44500,45000
750443,30000,31500,28000,29500
750444,65000,58000,57500,56000
750446,33500,35500,31500,33000
750452,48000,,,
750453,36500,35500,39500,40500
750454,17500,16600,16100,16700
750478,54500,45500,47500,56500
750480,33000,33000,29500,29500
750482,33500,26000,26500,28000
750483,55000,52500,61000,63500
750484,47000,45000,47500,59500
750488,61000,66000,66000,67000
750491,37000,36000,32500,36000
750492,33000,35500,37000,36000
750501,117000,122000,110500,117000
750503,44500,45500,46000,45500
750506,52000,49000,46500,49500
750508,38000,42500,44500,48500
750510,58000,64000,63000,73000
750511,59500,58500,59000,60500
750512,41500,47500,45500,51000
750515,42000,44500,45000,46500
750516,60500,50500,50000,51000
750518,56000,47000,47500,47000
750519,40500,40000,40500,41000
750520,40500,40000,39000,47500
750521,46500,51000,46500,47000
750522,19400,21500,18200,17200
750525,45500,44500,49000,50000
750529,68000,58500,59500,60500
750530,104000,112500,109000,110000
750532,54500,63500,62000,63000
750535,150000,119000,147500,156000
750536,49000,48000,50000,50000
750537,49500,46000,45000,47500
750541,46000,46000,41500,44500
750544,32500,31500,28500,29500
750545,41500,44000,40500,39000
750546,43000,47500,47500,45000
750547,32500,39500,28500,39000
750548,17000,16800,15300,16200
750549,21000,22500,23500,26000
750550,20500,19900,19600,19100
750551,14500,14000,14000,16500
750553,16000,15600,14600,16400
750554,14500,15000,14500,15000
750555,13500,12500,12500,12500
750558,42000,52500,48500,47000
750559,45000,38500,44500,43000
750561,35000,36500,39500,40500
750565,39000,44000,26500,41500
750568,16500,24500,25500,28500
750572,47000,47000,53000,53000
750574,59500,52000,59000,59500
750577,41000,37500,41500,42500
750578,56000,57500,56500,58500
750579,31500,33000,31500,31000
750580,53500,53000,53500,53000
750582,60500,71500,66500,59000
750583,64500,70500,71500,72500
750584,118500,109000,114000,116000
750585,81000,93000,96500,94500
750586,110500,102500,115000,124000
750587,114500,147500,151500,160000
750590,26000,25500,25500,25500
750591,82500,79000,79000,80000
750592,66500,69000,58500,59000
750593,24000,24500,22000,23500
750594,27500,27500,25500,27000
750595,26500,23500,31500,34500
750596,4900,,,
750597,25500,26000,27000,29500
750599,24500,24500,24000,25500
750600,24000,23500,24000,24000
750601,16100,15900,15700,16200
750603,50500,38500,65000,61500
750604,45500,47000,47500,48500
750605,53500,52000,53000,52500
750606,37500,39500,36000,37500
750607,39000,34000,39500,44000
750608,39000,32000,34000,40000
750609,54500,48500,51000,61000
750611,45000,53500,57500,58000
750612,55000,61500,65000,81500
750613,33500,33000,33500,35500
750614,53000,58000,60500,69500
750615,51500,52500,56500,57500
750616,81000,88000,86000,97000
750617,52500,58500,66500,60500
750618,38500,39000,42000,40500
750619,46500,49500,50500,67000
750620,37000,43500,43500,53000
750621,28000,28500,33500,38500
750622,57500,52000,67000,58000
750623,48000,49000,51000,53500
750624,25500,27500,29000,29000
750625,50500,51500,59000,60000
750626,50000,51000,56500,57500
750627,40000,43000,45500,46500
750628,27000,30500,33500,40000
750629,33500,39500,39500,38000
750630,40000,40000,41500,43500
750631,32000,31000,28000,33000
750632,18600,21500,31000,37000
750633,25000,28500,26500,38000
750634,23500,26500,31500,36500
750635,18200,18500,25000,26500
750636,22000,23000,24500,29500
750637,28500,29000,32000,37000
750638,39000,39000,39500,41500
750639,49000,49000,47000,50000
750640,48000,47500,44000,40500
750641,43500,43000,44500,44500
750642,22500,26000,23000,25000
750643,48500,44000,49000,49500
750644,48500,52000,50000,47500
750645,37000,32000,35000,34500
750646,70000,68000,65500,63500
750647,67500,65000,62500,61000
750648,147000,151000,119000,123000
750649,16800,17400,18500,18700
750650,37000,42000,42500,40500
750651,71500,78500,77500,84500
750652,6400,6500,6200,6200
750653,5900,6000,5700,6100
750654,32000,33500,31500,34000
750655,31000,32000,34500,34500
750656,34500,35500,39000,39500
750657,50500,51500,53000,54000
750658,40500,50000,47500,38500
750659,6600,7700,7800,7900
750660,40000,41500,46000,40500
750661,50000,45000,48000,47500
750662,13100,13900,15100,16000
750663,11500,26500,30500,36000
750664,18300,22000,24500,31000
750665,16800,17900,23000,25500
750667,9600,16400,19700,19100
750668,116500,124000,128000,139500
751008,12700,13700,14700,13400
751009,13300,13500,13700,16000
752000,1600,1800,1600,1700
752001,18000,12500,12000,14500
752002,12000,10500,12000,14500
752003,1500,1300,1300,1700
752004,1200,1000,1500,1300
752005,3800,4500,4300,4200
752006,9600,9700,9900,12500
752007,9400,10500,10500,14000
752008,20000,20500,22500,26500
752009,9500,10500,11500,11000
752010,9100,9300,12000,10500
752011,7500,7200,8200,8800
752012,6500,6000,5900,6000
752013,15000,16500,20000,
752014,14500,15500,16500,
752015,15500,16500,21000,
752016,16000,17500,20000,
752017,12000,12000,14000,16000
752018,11000,11500,13000,13500
752019,9700,10500,11000,12500
752020,5600,6500,6700,7400
752021,5800,4900,6800,5400
752022,7700,7300,8100,7700
752023,10000,10000,11000,13500
752024,7400,7800,8300,9100
752025,4100,3900,3700,4800
752026,9800,9100,10500,11500
752027,11500,12500,12000,15000
752028,7300,6900,10000,10500
752029,10500,12000,13500,15000
752030,10500,11500,13000,14500
752031,7500,7500,8500,11000
752032,7400,7000,8000,6400
752033,15000,14500,14000,13500
752034,15000,15000,15000,14000
752035,8000,8300,8800,7800
752036,2300,2400,2600,2700
752037,15000,16000,15000,17000
752038,3700,4800,4900,4000
752039,14500,15000,15500,16000
752040,8900,8400,8300,8600
752041,8100,8800,9000,9400
752042,7500,7800,7600,8100
752043,7800,7200,9600,7500
752044,5900,5600,4900,4700
752045,1500,1300,1000,1300
752046,3600,3700,3800,4000
752047,5600,6100,6100,5900
752048,19500,20000,20500,21500
752049,14000,14000,15000,17500
752050,12500,15000,15000,18000
752051,21000,20500,26000,26000
752052,4200,4100,4600,4600
752053,5200,5800,6700,6700
752054,4600,4700,5000,5100
752055,3900,4000,4200,4600
752056,5900,5500,5800,6500
752057,3200,2900,2800,3300
752058,5500,5700,5700,5200
752059,7600,9100,7900,9800
752060,4900,5300,5300,6300
752061,3300,4200,3700,4300
752062,3200,3600,3400,3800
752063,8500,8900,8600,9200
752064,2600,2700,2700,3100
752065,4300,4400,4400,4400
752066,5800,7000,6200,7000
752067,6600,7800,7500,8400
752068,6300,7000,6500,7300
752069,6200,6500,7000,7300
752070,4400,5300,4100,5200
752071,3600,3900,3700,4300
752072,8800,9500,8800,9900
752073,8300,9100,8400,9100
752074,7300,7000,6800,7400
752075,9600,9300,9500,8300
752076,10000,11000,11500,11500
752077,12000,12000,13000,13500
752078,11500,12000,13000,13000
752079,12000,12000,11000,13000
