,BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast
1861,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,6500,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , WB",28-8160-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23902-,1985.0,8250.0,,Minnesota,28-23902-,,6500.0
1862,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,5400,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , University AvenueBetween Rice StreetEB",28-8161-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23902-,1985.0,8250.0,,Minnesota,28-23902-,,5400.0
1863,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,5400,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , WB",28-8162-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23902-,1985.0,8250.0,,Minnesota,28-23902-,,5400.0
1864,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,7900,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , University AvenueEast Of Rice StWest Of Park StreetEB",28-8163-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23903-,1985.0,7100.0,,Minnesota,28-23903-,,7900.0
1865,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,4800,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , WB",28-8164-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23904-,1985.0,7100.0,,Minnesota,28-23904-,,4800.0
1866,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,6000,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , University AvenueBetween Park StreetEB",28-8165-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23904-,1985.0,7100.0,,Minnesota,28-23904-,,6000.0
1867,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,4500,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , WB",28-8166-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23904-,1985.0,7100.0,,Minnesota,28-23904-,,4500.0
1868,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,6300,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , University AvenueEast Of Park StreetEB",28-8167-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23905-,1985.0,6150.0,,Minnesota,28-23905-,,6300.0
1869,University Avenue - Park Street To Marion Street,1968.0,TAS3085-14,,4.0,MN,No Tolls on 1+ lane,6300,1985.0,1.0,1968.0,1-State DOT,1-Traffic count trend,", , , WB",28-8168-TAS3085-14-University Avenue - Park Street To Marion Street,,28-23906-,1985.0,6150.0,,Minnesota,28-23906-,,6300.0
1870,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,720,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , TH 13North Of County Road 8South Of County Road 10NB",28-8187-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23907-,1988.0,1425.0,,Minnesota,28-23907-,,720.0
1871,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,720,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , SB",28-8188-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23908-,1988.0,1425.0,,Minnesota,28-23908-,,720.0
1872,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,800,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , TH 13North Of County Road 10South Of Township Road 675+47NB",28-8189-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23909-,1988.0,1475.0,,Minnesota,28-23909-,,800.0
1873,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,800,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , SB",28-8190-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23910-,1988.0,1475.0,,Minnesota,28-23910-,,800.0
1874,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,800,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , TH 13North Of Township Road 675+47South Of TH 282NB",28-8191-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23910-,1988.0,1475.0,,Minnesota,28-23910-,,800.0
1875,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,800,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , SB",28-8192-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23910-,1988.0,1475.0,,Minnesota,28-23910-,,800.0
1876,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,1210,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , TH 13East Of TH 282EB",28-8193-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23911-,1988.0,2250.0,,Minnesota,28-23911-,,1210.0
1877,TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),1964.0,TAU3204A,,4.0,MN,No Tolls on 1+ lane,1210,1988.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8194-TAU3204A-TH13 - TH19 East Of New Prague to TH 282 North Of Lydia (Scott County),,28-23912-,1988.0,2250.0,,Minnesota,28-23912-,,1210.0
1878,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,26000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94West Of I-494/694EB",28-8199-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23913-,1989.0,21725.0,,Minnesota,28-23913-,,26000.0
1879,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,26000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8200-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23914-,1989.0,21725.0,,Minnesota,28-23914-,,26000.0
1880,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,17700,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East Of I-494/694West Of CR 80EB",28-8201-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23915-,1989.0,23250.0,,Minnesota,28-23915-,,17700.0
1881,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,17700,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8202-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23916-,1989.0,23250.0,,Minnesota,28-23916-,,17700.0
1882,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,16400,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94Between CSAH 19EB",28-8203-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23916-,1989.0,23250.0,,Minnesota,28-23916-,,16400.0
1883,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,16400,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8204-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23916-,1989.0,23250.0,,Minnesota,28-23916-,,16400.0
1884,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,17000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East Of CSAH 19EB",28-8205-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23917-,1989.0,21900.0,,Minnesota,28-23917-,,17000.0
1885,I-94 - From I-494/694 To .5mi East Of CSAH 19,1964.0,TAU 3451A,,4.0,MN,No Tolls on 1+ lane,17000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8206-TAU 3451A-I-94 - From I-494/694 To .5mi East Of CSAH 19,,28-23918-,1989.0,21900.0,,Minnesota,28-23918-,,17000.0
1886,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,17000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East Of CSAH 17West Of CSAH 15EB",28-8207-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23919-,1989.0,21900.0,,Minnesota,28-23919-,,17000.0
1887,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,17000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8208-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23920-,1989.0,21900.0,,Minnesota,28-23920-,,17000.0
1888,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15400,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94Between CSAH 15EB",28-8209-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23920-,1989.0,21900.0,,Minnesota,28-23920-,,15400.0
1889,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15400,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8210-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23920-,1989.0,21900.0,,Minnesota,28-23920-,,15400.0
1890,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,16000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East OF CSAH 71West Of CSAH 21EB",28-8211-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23921-,1989.0,20000.0,,Minnesota,28-23921-,,16000.0
1891,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,16000,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8212-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,16000.0
1892,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15250,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94Between CSAH 21EB",28-8213-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,15250.0
1893,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15250,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8214-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,15250.0
1894,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15700,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East Of CSAH 21West OF TH 95EB",28-8215-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,15700.0
1895,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15700,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8216-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,15700.0
1896,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,13800,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94Between TH 95EB",28-8217-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,13800.0
1897,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,13800,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8218-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23922-,1989.0,20000.0,,Minnesota,28-23922-,,13800.0
1898,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15350,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , I-94East Of TH 95EB",28-8219-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23923-,1989.0,21100.0,,Minnesota,28-23923-,,15350.0
1899,I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,1964.0,TAU 3451B,,4.0,MN,No Tolls on 1+ lane,15350,1989.0,1.0,1964.0,1-State DOT,1-Traffic count trend,", , , WB",28-8220-TAU 3451B-I-94 - From .5Mi East Of CSAH 19 to the St. Croix River,,28-23924-,1989.0,21100.0,,Minnesota,28-23924-,,15350.0
1900,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,10300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of TH 120West Of I-694EB","28-8223-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23925-,1985.0,3600.0,,Minnesota,28-23925-,,10300.0
1901,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,10300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8224-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23926-,1985.0,3600.0,,Minnesota,28-23926-,,10300.0
1902,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,12900,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of I-694West Of Proposed CSAH 13EB","28-8225-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23927-,1985.0,4025.0,,Minnesota,28-23927-,,12900.0
1903,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,12900,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8226-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23928-,1985.0,4025.0,,Minnesota,28-23928-,,12900.0
1904,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,10100,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of Proposed CSAH 13EB","28-8227-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23929-,1985.0,12625.0,,Minnesota,28-23929-,,10100.0
1905,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,10100,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8228-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23930-,1985.0,12625.0,,Minnesota,28-23930-,,10100.0
1906,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,19600,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , I-694North of Country Road BNB","28-8229-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23930-,1985.0,12625.0,,Minnesota,28-23930-,,19600.0
1907,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,19600,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , SB","28-8230-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23930-,1985.0,12625.0,,Minnesota,28-23930-,,19600.0
1908,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,22300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , I-694South of Country Road BNorth Of TH 212NB","28-8231-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23931-,1985.0,15200.0,,Minnesota,28-23931-,,22300.0
1909,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,22300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , SB","28-8232-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23932-,1985.0,15200.0,,Minnesota,28-23932-,,22300.0
1910,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,23700,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , I-694South TH 212NB","28-8233-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23932-,1985.0,15200.0,,Minnesota,28-23932-,,23700.0
1911,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2,,4.0,MN,No Tolls on 1+ lane,23700,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , SB","28-8234-SPARS 2-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23932-,1985.0,15200.0,,Minnesota,28-23932-,,23700.0
1912,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,11350,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212West Of TH 120EB","28-8235-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23932-,1985.0,15200.0,,Minnesota,28-23932-,,11350.0
1913,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,11350,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8236-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23932-,1985.0,15200.0,,Minnesota,28-23932-,,11350.0
1914,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,10300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of TH 120West Of I-694EB","28-8237-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23933-,1985.0,3600.0,,Minnesota,28-23933-,,10300.0
1915,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,10300,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8238-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23934-,1985.0,3600.0,,Minnesota,28-23934-,,10300.0
1916,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,15400,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of I-694West Of CSAH 13EB","28-8239-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23935-,1985.0,4025.0,,Minnesota,28-23935-,,15400.0
1917,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,15400,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8240-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23936-,1985.0,4025.0,,Minnesota,28-23936-,,15400.0
1918,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,14800,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of CSAH 13West Of Proposed CSAH 19EB","28-8241-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23936-,1985.0,4025.0,,Minnesota,28-23936-,,14800.0
1919,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,14800,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8242-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23936-,1985.0,4025.0,,Minnesota,28-23936-,,14800.0
1920,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,10100,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , TH 212East Of Proposed CSAH 19EB","28-8243-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23936-,1985.0,4025.0,,Minnesota,28-23936-,,10100.0
1921,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,10100,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , WB","28-8244-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23936-,1985.0,4025.0,,Minnesota,28-23936-,,10100.0
1922,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,19600,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , I-694North of Country Road BNB","28-8245-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23937-,1985.0,12625.0,,Minnesota,28-23937-,,19600.0
1923,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,19600,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , SB","28-8246-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23938-,1985.0,12625.0,,Minnesota,28-23938-,,19600.0
1924,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,19800,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , I-694South Of County Road BNorth Of TH 212NB","28-8247-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23938-,1985.0,12625.0,,Minnesota,28-23938-,,19800.0
1925,"TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",1970.0,SPARS 2A,,4.0,MN,No Tolls on 1+ lane,19800,1985.0,1.0,1970.0,1-State DOT,1-Traffic count trend,", , , SB","28-8248-SPARS 2A-TH 212 - TH 120 to proposed CSAH 19, I-694 - Temporary TH 212 To County Road 68",,28-23938-,1985.0,12625.0,,Minnesota,28-23938-,,19800.0
