BriefDescription,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,Count,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,AdjustedForecast,n,Error,PercentError,AbsPE
,,6.00,2006,1,3,1,75883,,,,41,1,11370,2003,2010,9250,,,11546,2,-2296,-19.88567469,19.88567469
,,6.00,2006,1,1,2,75989,,,,41,1,69160,2003,2009,62920,,,70177,1,-7257,-10.34099491,10.34099491
,,6.00,2006,1,3,12,20082,,,,41,1,27600,2003,2009,26670,,,27705,2,-1035,-3.735787764,3.735787764
,,6.00,2006,1,3,12,20082,,,,41,1,52500,2003,2009,36860,,,52635,2,-15775,-29.97055191,29.97055191
,,6.00,2006,1,3,1,25697,,,,41,1,9590,2004,2008,7750,,,9608.333333,1,-1858.333333,-19.34084995,19.34084995
,,6.00,2006,1,1,12,80810,,,,41,1,55240,2006,2010,57240,,,59544,9,-2304,-3.869407497,3.869407497
,,6.00,2006,1,1,12,80810,,,,41,1,44570,2006,2010,47200,,,49616,9,-2416,-4.869396969,4.869396969
,,6.00,2006,1,4,12,80810,,,,41,1,12290,2006,2010,10650,,,12400,9,-1750,-14.11290323,14.11290323
,,6.00,2006,1,4,12,80810,,,,41,1,14120,2006,2010,10650,,,14230,9,-3580,-25.15811665,25.15811665
,,6.00,2006,1,4,12,80810,,,,41,1,20000,2006,2010,18080,,,20886,9,-2806,-13.43483673,13.43483673
,,6.00,2006,1,4,12,80810,,,,41,1,22140,2006,2010,18080,,,23156,9,-5076,-21.92088444,21.92088444
,,6.00,2006,1,4,12,80810,,,,41,1,20050,2006,2010,18080,,,21066,9,-2986,-14.17449919,14.17449919
,,6.00,2006,1,4,12,80810,,,,41,1,28010,2006,2010,18080,,,29164,9,-11084,-38.00576053,38.00576053
,,6.00,2006,1,4,12,80810,,,,41,1,31820,2006,2010,37090,,,32974,9,4116,12.48256202,12.48256202
,,6.00,2007,1,3,12,20878,,,,41,1,28270,2002,2010,28200,,,29588.5,12,-1388.5,-4.692701556,4.692701556
,,6.00,2007,1,3,12,20878,,,,41,1,34880,2002,2010,28200,,,36432.5,12,-8232.5,-22.59658272,22.59658272
,,6.00,2007,1,3,12,20878,,,,41,1,34810,2002,2010,28200,,,36431.5,12,-8231.5,-22.59445809,22.59445809
,,6.00,2007,1,3,12,20878,,,,41,1,38470,2002,2010,28200,,,39071.5,12,-10871.5,-27.82462921,27.82462921
,,6.00,2007,1,3,12,20878,,,,41,1,37700,2002,2010,22530,,,38292.5,12,-15762.5,-41.1634132,41.1634132
,,6.00,2007,1,3,12,20878,,,,41,1,30690,2002,2010,22530,,,31965,12,-9435,-29.51665885,29.51665885
,,6.00,2007,1,3,12,20878,,,,41,1,24520,2002,2010,18140,,,26719,12,-8579,-32.10823758,32.10823758
,,6.00,2007,1,4,12,20878,,,,41,1,20900,2002,2010,14260,,,23256.5,12,-8996.5,-38.68380883,38.68380883
,,6.00,2007,1,4,12,20878,,,,41,1,24490,2002,2010,30230,,,27968.5,12,2261.5,8.085882332,8.085882332
,,6.00,2007,1,4,12,20878,,,,41,1,22820,2002,2010,30230,,,25230.5,12,4999.5,19.81530291,19.81530291
,,6.00,2007,1,4,12,20878,,,,41,1,27960,2002,2010,30230,,,30208.5,12,21.5,0.071172021,0.071172021
,,6.00,2007,1,4,12,20878,,,,41,1,39090,2002,2010,38370,,,40572,12,-2202,-5.427388347,5.427388347
,,6.00,2007,1,3,3,25769,,,,41,1,8750,2003,2009,6040,,,8930,3,-2890,-32.36282195,32.36282195
,,6.00,2007,1,3,3,25769,,,,41,1,15300,2003,2009,11900,,,15508,3,-3608,-23.2654114,23.2654114
,,6.00,2007,1,3,3,25769,,,,41,1,13600,2003,2009,11850,,,13778,3,-1928,-13.99332269,13.99332269
,,6.00,2007,1,3,1,25198,,,,41,1,13480,2004,2009,10510,,,13978,1,-3468,-24.81041637,24.81041637
,,6.00,2007,1,5,1,76158,,,,41,1,1560,2004,2009,1240,,,1607,1,-367,-22.83758556,22.83758556
,,6.00,2007,1,5,1,76009,,,,41,1,3970,2005,2009,3310,,,4088.181818,1,-778.181818,-19.03491216,19.03491216
,,6.00,2007,1,1,1,75253,,,,41,1,15320,2005,2009,22300,,,15750,1,6550,41.58730159,41.58730159
,,6.00,2007,1,3,3,24247,,,,41,1,27780,2005,2011,10250,,,28802,2,-18552,-64.4121936,64.4121936
,,6.00,2007,1,3,3,24247,,,,41,1,28890,2005,2011,10250,,,29912,2,-19662,-65.73281626,65.73281626
,,6.00,2007,1,4,12,21250,,,,41,1,10798,2005,2010,10900,,,11099.65,1,-199.65,-1.798705365,1.798705365
,,6.00,2008,1,4,1,20879,,,,41,1,14970,2003,2010,14020,,,15337,2,-1317,-8.587077003,8.587077003
,,6.00,2008,1,4,1,20879,,,,41,1,6060,2003,2010,4070,,,6753,2,-2683,-39.73049015,39.73049015
,,6.00,2008,1,3,3,75472,,,,41,1,20850,2004,2007,9360,,,20608.5,1,-11248.5,-54.5818473,54.5818473
,,6.00,2008,1,1,11,77242,,,,41,1,83320,2004,2010,65300,,,84121,10,-18821,-22.37372356,22.37372356
,,6.00,2008,1,1,11,77242,,,,41,1,76990,2004,2010,63710,,,77685,10,-13975,-17.98931583,17.98931583
,,6.00,2008,1,1,11,77242,,,,41,1,69570,2004,2010,56200,,,70191,10,-13991,-19.93275491,19.93275491
,,6.00,2008,1,1,11,77242,,,,41,1,73710,2004,2010,63540,,,73890,10,-10350,-14.00730816,14.00730816
,,6.00,2008,1,1,11,77242,,,,41,1,94980,2004,2010,79840,,,95070,10,-15230,-16.0197749,16.0197749
,,6.00,2008,1,1,11,77242,,,,41,1,99950,2004,2010,84460,,,99899,10,-15439,-15.45460916,15.45460916
,,6.00,2008,1,1,11,77242,,,,41,1,96610,2004,2010,82670,,,96620,10,-13950,-14.43800455,14.43800455
,,6.00,2008,1,1,11,77242,,,,41,1,98990,2004,2010,87560,,,98701,10,-11141,-11.28762627,11.28762627
,,6.00,2008,1,3,11,77242,,,,41,1,28190,2004,2010,23240,,,28335,10,-5095,-17.98129522,17.98129522
,,6.00,2008,1,3,11,77242,,,,41,1,24050,2004,2010,17930,,,24636,10,-6706,-27.22032798,27.22032798
,,6.00,2008,1,3,2,77557,,,,41,1,15980,2004,2010,19660,,,16312,2,3348,20.52476704,20.52476704
,,6.00,2008,1,3,2,77557,,,,41,1,16200,2004,2010,19660,,,16484,2,3176,19.26716816,19.26716816
,,6.00,2008,1,3,3,76437,,,,41,1,17910,2004,2010,15250,,,19302,2,-4052,-20.99264325,20.99264325
,,6.00,2008,1,3,3,76437,,,,41,1,24650,2004,2010,20120,,,25099,2,-4979,-19.83744372,19.83744372
,,6.00,2008,1,3,2,78267,,,,41,1,12890,2005,2010,18220,,,12955,2,5265,40.64067927,40.64067927
,,6.00,2008,1,3,2,78267,,,,41,1,15030,2005,2010,18220,,,15095,2,3125,20.70221928,20.70221928
,,6.00,2008,1,3,12,76254,,,,41,1,21650,2005,2010,11620,,,22345,1,-10725,-47.99731484,47.99731484
,,6.00,2008,1,5,1,18624,,,,41,1,1200,2006,2010,940,,,1216.666667,2,-276.666667,-22.73972605,22.73972605
,,6.00,2008,1,5,1,18624,,,,41,1,1000,2006,2010,810,,,1018.333333,2,-208.333333,-20.45826511,20.45826511
,,6.00,2008,1,1,1,23730,,,,41,1,94540,2006,2010,64800,,,96414,4,-31614,-32.7898438,32.7898438
,,6.00,2008,1,1,1,23730,,,,41,1,90380,2006,2010,76020,,,91414,4,-15394,-16.83987135,16.83987135
,,6.00,2008,1,1,1,23730,,,,41,1,70700,2006,2010,59280,,,71871,4,-12591,-17.51888801,17.51888801
,,6.00,2008,1,1,1,23730,,,,41,1,66770,2006,2010,54240,,,67924,4,-13684,-20.14604558,20.14604558
,,6.00,2008,1,1,1,25574,,,,41,1,21140,2007,2010,19000,,,21961.66667,1,-2961.66667,-13.48561889,13.48561889
,,6.00,2009,1,1,12,25508,,,,41,1,40340,2005,2008,43210,,,40295.5,4,2914.5,7.23281756,7.23281756
,,6.00,2009,1,1,12,25508,,,,41,1,53930,2005,2008,53450,,,53793.5,4,-343.5,-0.638552985,0.638552985
,,6.00,2009,1,1,12,25508,,,,41,1,39050,2005,2008,35730,,,38888,4,-3158,-8.120757046,8.120757046
,,6.00,2009,1,1,12,25508,,,,41,1,55290,2005,2008,49550,,,55117.5,4,-5567.5,-10.10114755,10.10114755
,,6.00,2009,1,1,12,12356,,,,41,1,31650,2006,2008,28800,,,31001,1,-2201,-7.099770975,7.099770975
,,6.00,2009,1,1,11,81796,,,,41,1,30700,2006,2008,33740,,,30409,6,3331,10.95399388,10.95399388
,,6.00,2009,1,1,11,81796,,,,41,1,38600,2006,2008,41350,,,38340,6,3010,7.850808555,7.850808555
,,6.00,2009,1,1,11,81796,,,,41,1,45640,2006,2008,48410,,,45442,6,2968,6.531402667,6.531402667
,,6.00,2009,1,1,11,81796,,,,41,1,54560,2006,2008,56000,,,54440,6,1560,2.865540044,2.865540044
,,6.00,2009,1,3,11,81796,,,,41,1,24320,2006,2008,21600,,,24239,6,-2639,-10.88741285,10.88741285
,,6.00,2009,1,3,11,81796,,,,41,1,30940,2006,2008,28150,,,30852,6,-2702,-8.757941138,8.757941138
,,6.00,2009,1,5,2,82485,,,,41,1,8470,2007,2008,7580,,,8401.5,1,-821.5,-9.778015831,9.778015831
,,6.00,2009,1,1,12,82625,,,,41,1,11220,2007,2008,8650,,,11200,6,-2550,-22.76785714,22.76785714
,,6.00,2009,1,1,12,82625,,,,41,1,66870,2007,2008,59970,,,66496.5,6,-6526.5,-9.814802283,9.814802283
,,6.00,2009,1,1,12,82625,,,,41,1,58180,2007,2008,52020,,,57799,6,-5779,-9.99844288,9.99844288
,,6.00,2009,1,1,12,82625,,,,41,1,56030,2007,2008,53590,,,55644,6,-2054,-3.691323413,3.691323413
,,6.00,2009,1,1,12,82625,,,,41,1,63040,2007,2008,61100,,,62576,6,-1476,-2.358731782,2.358731782
,,6.00,2009,1,1,12,82625,,,,41,1,55650,2007,2008,56000,,,55296.5,6,703.5,1.27223242,1.27223242
,,6.00,2009,1,1,1,25555,,,,41,1,89200,2007,2010,65300,,,89823,1,-24523,-27.30147067,27.30147067
,,6.00,2009,1,1,1,24956,,,,41,1,43610,2007,2008,39420,,,43146.66667,2,-3726.66667,-8.637206435,8.637206435
,,6.00,2009,1,3,1,24956,,,,41,1,11030,2007,2008,7970,,,10910,2,-2940,-26.94775435,26.94775435
,,6.00,2009,1,5,1,16579,,,,41,1,2220,2009,2008,2190,,,2193.5,1,-3.5,-0.159562343,0.159562343
,,6.00,2010,1,1,12,25760,,,,41,1,38060,2004,2007,32870,,,36866,2,-3996,-10.83925568,10.83925568
,,6.00,2010,1,1,12,25760,,,,41,1,18690,2004,2007,16980,,,17947.5,2,-967.5,-5.390722942,5.390722942
,,6.00,2010,1,4,2,80217,,,,41,1,9180,2005,2008,7070,,,8910,2,-1840,-20.65095398,20.65095398
,,6.00,2010,1,4,2,80217,,,,41,1,10180,2005,2008,7070,,,9959,2,-2889,-29.00893664,29.00893664
,,6.00,2010,1,1,3,13486,,,,41,1,68050,2005,2008,56450,,,66705,2,-10255,-15.37366015,15.37366015
,,6.00,2010,1,1,3,13486,,,,41,1,55100,2005,2008,50960,,,53930,2,-2970,-5.507138884,5.507138884
,,6.00,2010,1,1,1,24957,,,,41,1,68090,2006,2008,75640,,,66870,4,8770,13.11499925,13.11499925
,,6.00,2010,1,1,1,24957,,,,41,1,63090,2006,2008,61060,,,62563.33333,4,-1503.33333,-2.402898391,2.402898391
,,6.00,2010,1,1,1,24957,,,,41,1,40570,2006,2008,43520,,,40325,4,3195,7.923124613,7.923124613
,,6.00,2010,1,1,1,24957,,,,41,1,39790,2006,2008,43520,,,39561.66667,4,3958.33333,10.00547667,10.00547667
,,6.00,2010,1,1,1,25235,,,,41,1,24080,2006,2008,19700,,,23935,3,-4235,-17.69375392,17.69375392
,,6.00,2010,1,1,1,25235,,,,41,1,17000,2006,2008,12470,,,17000,3,-4530,-26.64705882,26.64705882
,,6.00,2010,1,3,1,25235,,,,41,1,30070,2006,2008,22460,,,29873,3,-7413,-24.81505038,24.81505038
,,6.00,2010,1,3,2,80096,,,,41,1,8260,2006,2009,7170,,,8112,5,-942,-11.61242604,11.61242604
,,6.00,2010,1,3,2,80096,,,,41,1,10080,2006,2009,6510,,,10006,5,-3496,-34.93903658,34.93903658
,,6.00,2010,1,5,2,80096,,,,41,1,11320,2006,2009,9440,,,11218,5,-1778,-15.84952755,15.84952755
,,6.00,2010,1,5,2,80096,,,,41,1,9260,2006,2009,6400,,,9164,5,-2764,-30.16150153,30.16150153
,,6.00,2016,1,3,2,80096,,,,41,1,9310,2012,2009,7170,,,8942.5,5,-1772.5,-19.82107912,19.82107912
,,6.00,2010,1,3,1,78277,,,,41,1,37820,2006,2008,30180,,,37592,4,-7412,-19.71696106,19.71696106
,,6.00,2010,1,3,1,78277,,,,41,1,36170,2006,2008,32730,,,35954,4,-3224,-8.967013406,8.967013406
,,6.00,2010,1,3,1,78277,,,,41,1,26910,2006,2008,14620,,,26467,4,-11847,-44.76140099,44.76140099
,,6.00,2010,1,3,1,78277,,,,41,1,26820,2006,2008,17020,,,26619,4,-9599,-36.06070852,36.06070852
,,6.00,2010,1,3,1,25423,,,,41,1,29110,2006,2009,24080,,,29110,3,-5030,-17.27928547,17.27928547
,,6.00,2010,1,3,1,25423,,,,41,1,7260,2006,2009,6560,,,7257,3,-697,-9.604519774,9.604519774
,,6.00,2010,1,3,1,25423,,,,41,1,9980,2006,2009,8450,,,9934,3,-1484,-14.93859473,14.93859473
,,6.00,2010,1,1,11,83245,,,,41,1,53040,2007,2007,51100,,,49660.5,4,1439.5,2.898682051,2.898682051
,,6.00,2010,1,1,11,83245,,,,41,1,57700,2007,2007,55700,,,54089.5,4,1610.5,2.977472522,2.977472522
,,6.00,2010,1,1,11,83245,,,,41,1,63900,2007,2007,59410,,,60015,4,-605,-1.008081313,1.008081313
,,6.00,2010,1,1,11,83245,,,,41,1,69460,2007,2007,65840,,,65492.5,4,347.5,0.530595106,0.530595106
,,6.00,2010,1,1,1,75477,,,,41,1,40850,2007,2008,36630,,,40100,2,-3470,-8.653366584,8.653366584
,,6.00,2010,1,1,1,75477,,,,41,1,39410,2007,2008,34170,,,38074,2,-3904,-10.25371645,10.25371645
,,6.00,2010,1,1,1,25199,,,,41,1,21730,2007,2009,22910,,,21329,2,1581,7.412443153,7.412443153
,,6.00,2010,1,5,1,25199,,,,41,1,8770,2007,2009,6870,,,8686.5,2,-1816.5,-20.91175963,20.91175963
,,6.00,2010,1,3,2,80963,,,,41,1,14980,2007,2007,15140,,,14707,2,433,2.944176243,2.944176243
,,6.00,2010,1,3,2,80963,,,,41,1,12140,2007,2007,8680,,,11025.5,2,-2345.5,-21.27341164,21.27341164
,,6.00,2010,1,3,1,82277,,,,41,1,8600,2007,2009,7090,,,8565.5,3,-1475.5,-17.22608137,17.22608137
,,6.00,2010,1,3,1,82277,,,,41,1,9350,2007,2009,7090,,,9239.5,3,-2149.5,-23.2642459,23.2642459
,,6.00,2010,1,3,1,82277,,,,41,1,9370,2007,2009,7090,,,9220.5,3,-2130.5,-23.10612223,23.10612223
,,6.00,2010,1,5,1,80139,,,,41,1,1870,2007,2008,1910,,,1779,1,131,7.363687465,7.363687465
,,6.00,2010,1,1,1,75643,,,,41,1,63160,2007,2009,63950,,,62835,1,1115,1.77448874,1.77448874
,,6.00,2010,1,1,1,80119,,,,41,1,46620,2007,2008,48410,,,46039,1,2371,5.149981537,5.149981537
,,6.00,2010,1,1,12,79175,,,,41,1,35300,2007,2007,35520,,,35007.5,3,512.5,1.463972006,1.463972006
,,6.00,2010,1,1,12,79175,,,,41,1,35550,2007,2007,29750,,,35032.5,3,-5282.5,-15.07885535,15.07885535
,,6.00,2010,1,1,12,79175,,,,41,1,18600,2007,2007,21990,,,18435,3,3555,19.28397071,19.28397071
,,6.00,2010,1,3,2,81899,,,,41,1,33010,2007,2009,29010,,,32983.5,1,-3973.5,-12.04693256,12.04693256
,,6.00,2010,1,3,12,79601,,,,41,1,26420,2007,2008,24280,,,26419,16,-2139,-8.09644574,8.09644574
,,6.00,2010,1,3,12,79601,,,,41,1,27420,2007,2008,24280,,,27420,16,-3140,-11.45149526,11.45149526
,,6.00,2010,1,3,12,79601,,,,41,1,31500,2007,2008,24130,,,31318,16,-7188,-22.95165719,22.95165719
,,6.00,2010,1,3,12,79601,,,,41,1,35080,2007,2008,21500,,,34836,16,-13336,-38.28223677,38.28223677
,,6.00,2010,1,3,12,79601,,,,41,1,35200,2007,2008,21500,,,34956,16,-13456,-38.49410688,38.49410688
,,6.00,2010,1,3,12,79601,,,,41,1,31820,2007,2008,21500,,,31226,16,-9726,-31.14712099,31.14712099
,,6.00,2010,1,3,12,79601,,,,41,1,22460,2007,2008,10240,,,21900,16,-11660,-53.24200913,53.24200913
,,6.00,2010,1,3,12,79601,,,,41,1,22000,2007,2008,18950,,,21154,16,-2204,-10.41883332,10.41883332
,,6.00,2010,1,3,12,79601,,,,41,1,27140,2007,2008,22690,,,25996,16,-3306,-12.71734113,12.71734113
,,6.00,2010,1,4,12,79601,,,,41,1,9320,2007,2008,6830,,,9138,16,-2308,-25.25716787,25.25716787
,,6.00,2010,1,4,12,79601,,,,41,1,5930,2007,2008,6830,,,5832,16,998,17.11248285,17.11248285
,,6.00,2010,1,4,12,79601,,,,41,1,5780,2007,2008,6830,,,5682,16,1148,20.20415347,20.20415347
,,6.00,2010,1,4,12,79601,,,,41,1,7590,2007,2008,6830,,,7441,16,-611,-8.211261927,8.211261927
,,6.00,2010,1,4,12,79601,,,,41,1,3640,2007,2008,2310,,,3567,16,-1257,-35.23969722,35.23969722
,,6.00,2010,1,4,12,79601,,,,41,1,15810,2007,2008,11360,,,15810,16,-4450,-28.14674257,28.14674257
,,6.00,2010,1,4,12,79601,,,,41,1,20310,2007,2008,19530,,,20310,16,-780,-3.840472674,3.840472674
,,6.00,2010,1,4,3,80993,,,,41,1,10400,2007,2008,6990,,,10200,1,-3210,-31.47058824,31.47058824
,,6.00,2010,1,1,1,79608,,,,41,1,56920,2008,2008,54070,,,54430,7,-360,-0.661399963,0.661399963
,,6.00,2010,1,3,1,79608,,,,41,1,28080,2008,2008,19590,,,25682,7,-6092,-23.72089401,23.72089401
,,6.00,2010,1,3,1,79608,,,,41,1,25760,2008,2008,24840,,,23368,7,1472,6.299212598,6.299212598
,,6.00,2010,1,1,1,79608,,,,41,1,133000,2008,2008,121970,,,128766,7,-6796,-5.277790721,5.277790721
,,6.00,2010,1,1,1,79608,,,,41,1,61310,2008,2008,70420,,,59278,7,11142,18.79618071,18.79618071
,,6.00,2010,1,1,1,79608,,,,41,1,70200,2008,2008,70420,,,67620,7,2800,4.140786749,4.140786749
,,6.00,2010,1,3,1,79608,,,,41,1,46100,2008,2008,46090,,,45307,7,783,1.728209769,1.728209769
,,6.00,2010,1,1,1,76825,,,,41,1,30070,2008,2008,28740,,,28928,2,-188,-0.649889381,0.649889381
,,6.00,2010,1,1,1,76825,,,,41,1,35870,2008,2008,32850,,,34768,2,-1918,-5.516566958,5.516566958
,,6.00,2010,1,3,1,79748,,,,41,1,12410,2008,2009,10960,,,12178.75,2,-1218.75,-10.00718465,10.00718465
,,6.00,2010,1,3,1,79748,,,,41,1,12130,2008,2009,10470,,,11915,2,-1445,-12.12757029,12.12757029
,,6.00,2010,1,4,2,82689,,,,41,1,2840,2008,2008,2530,,,2708,5,-178,-6.573116691,6.573116691
,,6.00,2010,1,4,2,82689,,,,41,1,11730,2008,2008,10540,,,11275,5,-735,-6.518847007,6.518847007
,,6.00,2010,1,4,2,82689,,,,41,1,8750,2008,2008,7320,,,8303,5,-983,-11.8390943,11.8390943
,,6.00,2010,1,4,2,82689,,,,41,1,6840,2008,2008,5440,,,6448,5,-1008,-15.63275434,15.63275434
,,6.00,2010,1,5,2,82689,,,,41,1,4740,2008,2008,3880,,,4655,5,-775,-16.64876477,16.64876477
,,6.00,2010,1,1,1,84497,,,,41,1,172870,2008,2009,156190,,,171658.5,3,-15468.5,-9.011205387,9.011205387
,,6.00,2010,1,1,1,84497,,,,41,1,163940,2008,2009,134950,,,162619,3,-27669,-17.01461699,17.01461699
,,6.00,2010,1,1,1,84497,,,,41,1,162360,2008,2009,133590,,,160997,3,-27407,-17.02329857,17.02329857
,,6.00,2010,1,1,1,21177,,,,41,1,41970,2008,2009,23070,,,41694.5,1,-18624.5,-44.66896113,44.66896113
,,6.00,2010,1,1,1,19585,,,,41,1,56700,2008,2008,52020,,,56244,1,-4224,-7.510134414,7.510134414
,,6.00,2010,1,1,1,77314,,,,41,1,12640,2008,2008,11780,,,12371.66667,3,-591.66667,-4.782433004,4.782433004
,,6.00,2010,1,1,1,77314,,,,41,1,9060,2008,2008,7860,,,8843.333333,3,-983.333333,-11.11948737,11.11948737
,,6.00,2010,1,1,1,77314,,,,41,1,10020,2008,2008,9660,,,10020,3,-360,-3.592814371,3.592814371
,,6.00,2010,1,3,1,79453,,,,41,1,32670,2008,2008,26430,,,31778.33333,7,-5348.33333,-16.83012534,16.83012534
,,6.00,2010,1,3,1,79453,,,,41,1,43490,2008,2008,36230,,,42271.66667,7,-6041.66667,-14.29247329,14.29247329
,,6.00,2010,1,3,1,79453,,,,41,1,33380,2008,2008,45300,,,33380,7,11920,35.71000599,35.71000599
,,6.00,2010,1,4,1,79453,,,,41,1,21920,2008,2008,18020,,,21590,7,-3570,-16.53543307,16.53543307
,,6.00,2010,1,4,1,79453,,,,41,1,16780,2008,2008,12920,,,16378.33333,7,-3458.33333,-21.11529458,21.11529458
,,6.00,2010,1,4,1,79453,,,,41,1,20600,2008,2008,19520,,,20466.66667,7,-946.66667,-4.625407182,4.625407182
,,6.00,2010,1,4,1,79453,,,,41,1,26050,2008,2008,24350,,,25081.66667,7,-731.66667,-2.917137364,2.917137364
,,6.00,2010,1,4,2,79258,,,,41,1,15780,2008,2008,16090,,,15738,8,352,2.23662473,2.23662473
,,6.00,2010,1,4,2,79258,,,,41,1,16110,2008,2008,16090,,,16061,8,29,0.180561609,0.180561609
,,6.00,2010,1,4,2,79258,,,,41,1,16110,2008,2008,16090,,,16061,8,29,0.180561609,0.180561609
,,6.00,2010,1,4,2,79258,,,,41,1,11890,2008,2008,9970,,,11868,8,-1898,-15.9925851,15.9925851
,,6.00,2010,1,4,2,79258,,,,41,1,9940,2008,2008,9970,,,9884,8,86,0.87009308,0.87009308
,,6.00,2010,1,4,2,79258,,,,41,1,8340,2008,2008,9970,,,8263,8,1707,20.65835653,20.65835653
,,6.00,2010,1,4,2,79258,,,,41,1,7790,2008,2008,9970,,,7706,8,2264,29.37970413,29.37970413
,,6.00,2010,1,4,2,79258,,,,41,1,4070,2008,2008,3170,,,3973,8,-803,-20.21142713,20.21142713
,,6.00,2010,1,4,2,77856,,,,41,1,7620,2008,2008,10080,,,7593,3,2487,32.75385223,32.75385223
,,6.00,2010,1,4,2,77856,,,,41,1,5840,2008,2008,8020,,,5815,3,2205,37.91917455,37.91917455
,,6.00,2010,1,4,2,77856,,,,41,1,6740,2008,2008,9240,,,6709,3,2531,37.72544343,37.72544343
,,6.00,2010,1,4,2,84435,,,,41,1,11180,2008,2009,10220,,,11143.5,2,-923.5,-8.287342397,8.287342397
,,6.00,2010,1,4,2,84435,,,,41,1,8300,2008,2009,7750,,,8260,2,-510,-6.17433414,6.17433414
,,6.00,2010,1,4,1,25659,,,,41,1,4190,2008,2008,3840,,,4151.666667,2,-311.666667,-7.507025298,7.507025298
,,6.00,2010,1,4,1,25659,,,,41,1,6800,2008,2008,5880,,,6576.666667,2,-696.666667,-10.59300558,10.59300558
,,6.00,2010,1,3,1,81587,,,,41,1,4840,2009,2008,4270,,,4731,1,-461,-9.744240118,9.744240118
,,6.00,2010,1,6,2,85331,,,,41,1,840,2009,2009,960,,,832,1,128,15.38461538,15.38461538
,,6.00,2010,1,1,11,78295,,,,41,1,95940,2009,2009,83260,,,95267,11,-12007,-12.60352483,12.60352483
,,6.00,2010,1,1,11,78295,,,,41,1,102760,2009,2009,91640,,,102167,11,-10527,-10.30371842,10.30371842
,,6.00,2010,1,1,11,78295,,,,41,1,103920,2009,2009,92640,,,103354,11,-10714,-10.36631383,10.36631383
,,6.00,2010,1,3,11,78295,,,,41,1,28560,2009,2009,33860,,,28509,11,5351,18.76951138,18.76951138
,,6.00,2010,1,3,11,78295,,,,41,1,31960,2009,2009,33860,,,31909,11,1951,6.114262434,6.114262434
,,6.00,2010,1,3,11,78295,,,,41,1,43990,2009,2009,33860,,,43876.5,11,-10016.5,-22.82884916,22.82884916
,,6.00,2010,1,3,11,78295,,,,41,1,42830,2009,2009,33850,,,42752.5,11,-8902.5,-20.82334366,20.82334366
,,6.00,2010,1,3,11,78295,,,,41,1,34970,2009,2009,33850,,,34893,11,-1043,-2.989138223,2.989138223
,,6.00,2010,1,3,11,78295,,,,41,1,24540,2009,2009,26910,,,24523,11,2387,9.733719365,9.733719365
,,6.00,2010,1,3,11,78295,,,,41,1,30470,2009,2009,37560,,,30314.5,11,7245.5,23.90110343,23.90110343
,,6.00,2010,1,3,11,78295,,,,41,1,21040,2009,2009,23740,,,20965.5,11,2774.5,13.23364575,13.23364575
,,6.00,2010,1,3,1,81300,,,,41,1,9390,2009,2008,5110,,,9269,8,-4159,-44.86999676,44.86999676
,,6.00,2010,1,3,1,81300,,,,41,1,15600,2009,2008,12260,,,15410,8,-3150,-20.4412719,20.4412719
,,6.00,2010,1,3,1,81300,,,,41,1,11290,2009,2008,6240,,,10946,8,-4706,-42.99287411,42.99287411
,,6.00,2010,1,3,1,81300,,,,41,1,14100,2009,2008,9280,,,13702,8,-4422,-32.27266093,32.27266093
,,6.00,2010,1,4,1,81300,,,,41,1,7300,2009,2008,6280,,,7255,8,-975,-13.43900758,13.43900758
,,6.00,2010,1,4,1,81300,,,,41,1,12690,2009,2008,11080,,,12551,8,-1471,-11.72018166,11.72018166
,,6.00,2010,1,4,1,81300,,,,41,1,4150,2009,2008,3490,,,4038,8,-548,-13.57107479,13.57107479
,,6.00,2010,1,4,1,81300,,,,41,1,3730,2009,2008,2520,,,3584,8,-1064,-29.6875,29.6875
,,6.00,2010,1,4,11,83560,,,,41,1,18410,2009,2009,31200,,,18314,6,12886,70.3614721,70.3614721
,,6.00,2010,1,4,11,83560,,,,41,1,28230,2009,2009,31200,,,27975.5,6,3224.5,11.52615682,11.52615682
,,6.00,2010,1,4,11,83560,,,,41,1,29990,2009,2009,31200,,,29709.5,6,1490.5,5.016913782,5.016913782
,,6.00,2010,1,4,11,83560,,,,41,1,27920,2009,2009,11950,,,27710.5,6,-15760.5,-56.87555259,56.87555259
,,6.00,2010,1,4,11,83560,,,,41,1,27080,2009,2009,11950,,,26844,6,-14894,-55.4835345,55.4835345
,,6.00,2010,1,4,11,83560,,,,41,1,20330,2009,2009,11950,,,20132.5,6,-8182.5,-40.64323854,40.64323854
,,6.00,2010,1,3,1,83445,,,,41,1,2860,2010,2009,2860,,,2860,1,0,0,0
,,6.00,2010,1,4,1,80196,,,,41,1,9860,2010,2008,9580,,,9709,1,-129,-1.328664126,1.328664126
,,6.00,2010,1,5,1,84604,,,,41,1,2290,2010,2009,2180,,,2290,1,-110,-4.80349345,4.80349345
,,6.00,2010,1,1,1,87025,,,,41,1,17600,2010,2007,16430,,,17000,3,-570,-3.352941176,3.352941176
,,6.00,2010,1,1,1,87025,,,,41,1,12700,2010,2007,11820,,,12000,3,-180,-1.5,1.5
