PID,County,Rte,Log,FUN CLASS,Project Description,Project Type,Who,Year Forecast Made,"Forecast 
Method",Opening Year,OY ADT Forecast,Design Year,DY ADT Forecast,Notes,Near Actual Open Year,Near Open Yr Count,Recent Cnt Yr or Near DY,Recent or Near DY Count,Revised Design Year Reg.,Adj Rev DY Reg.,Physical Work Complete Date,,Methodology,State,Count Units,Toll Type,CLASS-from Func(check previous excel),Functional Class,Improment Type
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,21200,2035,27710,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,22540,2035,28880,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,26830,2035,32490,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,28390,2035,34000,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,29010,2035,34670,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,4.74,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,31110,2035,36050,,2015,14766,2010,30230,25225,31587,#N/A,,6,41,1,1,,4,11
76282,FRA,40,5.82,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,33540,2035,38620,,2015,40218,2010,38370,50742,49182,#N/A,,6,41,1,1,,4,11
76282,FRA,40,5.82,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,35770,2035,41120,,2015,40218,2010,38370,50742,49182,#N/A,,6,41,1,1,,4,11
76282,FRA,40,5.82,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,41670,2035,47150,,2015,40218,2010,38370,50742,49182,#N/A,,6,41,1,1,,4,11
76282,FRA,40,5.82,16,FRA-40-4.71||MEDIAN-CURB;-SIGNAL-RELOCATIONS;-MODIFY-DRIVEWAYS.-PRELIMINARY-DEVE,IMS/IJS/IFS,CON,2010,MR,2015,40370,2035,46120,,2015,40218,2010,38370,50742,49182,#N/A,,6,41,1,1,,4,11
18710,SUM,176,0.85,17,SUM-0271-02.33||Major-Rehabilitation-Project.-TOTAL-PAVEMENT-REPLACEMENT-WITH-BR,Maintenance,US,2010,MR,2015,5160,2035,5590,,2015,5900,2010,6030,7061,7518,#N/A,,6,41,1,1,,5,1
92079,WOO,75,17.56,1,WOO-75-17.56,Design Designation - Maintenance,US,2011,MR,2015,50310,2035,55230,,2015,48870,2009,48840,62243,60608,#N/A,,6,41,1,1,,1,1
80140,MED,71,22.42,1,MED-0071-22.42||Rehabilitate-Sleepy-Hollow-Road-structure-over-IR71,Design Designation - Maintenance,US,2011,MR,2015,50150,2035,59890,,2015,50168,2010,47710,56232,55790,#N/A,,6,41,1,1,,1,1
80195,MED,71,20.34,1,MED-0071-20.34||Replace-and-widen-bridge-deck-on-structure---Remsen-Road-over-IR,Design Designation - Maintenance,US,2011,MR,2015,36900,2035,44400,,2015,39785,2010,35020,40625,39212,#N/A,,6,41,1,1,,1,1
88826,RIC,42,1.02,6,RIC-0042-01.02||Replace-80'-concrete-slab-bridge-over-Cedar-Creek.RIC-US-42-1.02,Design Designation - Maintenance,US,2011,RC,2015,2600,2035,2600,,2015,2312,2011,2490,2180,2141,#N/A,,6,41,1,1,,4,1
81932,ASD,89,10.32,7,ASD-0089-10.32||Deck-Replacement,Design Designation - Maintenance,US,2011,RC,2015,1800,2035,2230,,2015,2283,2009,1770,2251,2234,#N/A,,6,41,1,1,,5,1
13631,BRO,763,11.50,8,BRO-763-11.50/11.60||REPLACE-EXISTING-DEFICIENT-STRUCTURES-ON-SR763-OVER-TRIBUTA,Design Designation - Maintenance,US,2011,RC,2015,200,2035,200,,2015,95,2008,200,34,63,#N/A,,6,41,1,1,,6,1
77260,MAH,80,0.27,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,55210,2035,61800,,2015,50139,2011,52890,57071,58314,#N/A,,6,41,1,1,,1,12
77260,MAH,80,3.81,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,64360,2035,73560,,2015,58095,2011,61500,59395,60536,#N/A,,6,41,1,1,,1,12
77260,MAH,680,0.00,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,29340,2035,29700,,2015,10487,2011,29910,-5109,493,#N/A,,6,41,1,1,,1,12
77260,TRU,80,0.00,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,55650,2035,63560,,2015,46799,2011,54020,51390,54284,#N/A,,6,41,1,1,,1,12
77260,TRU,80,0.99,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,54860,2035,62280,,2015,50096,2011,53350,35494,35296,#N/A,,6,41,1,1,,1,12
77260,TRU,80,2.20,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,48400,2035,55240,,2015,50096,2011,47020,26109,23355,#N/A,,6,41,1,1,,1,12
77260,TRU,80,3.41,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,38430,2035,43900,,2015,44826,2011,38800,33849,30145,#N/A,,6,41,1,1,,1,12
77260,TRU,80,4.03,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,37910,2035,43530,,2015,36828,2011,34640,30545,28368,#N/A,,6,41,1,1,,1,12
77260,TRU,80,4.21,11,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,35380,2035,40620,,2015,38055,2011,34830,37286,35572,#N/A,,6,41,1,1,,1,12
81933,LOR,90,17.53,11,LOR-0090-17.53||Deck-Replacement,Design Designation - Maintenance,US,2011,UNK,2015,54390,2035,56670,,2015,54944,2011,53600,69430,68528,#N/A,,6,41,1,1,,1,1
92077,WOO,75,12.94,11,WOO-75-12.94,Design Designation - Maintenance,US,2011,MR,2015,46660,2035,52270,,2015,46279,2009,44980,55962,53697,#N/A,,6,41,1,1,,1,1
86926,LUC,75,2.34,11,LUC-75-2.34-Indiana-Av-Brdg||A-district-allocation-funded-project-to-redeck-the-,Design Designation - Maintenance,US,2011,RC,2015,99900,2035,115100,,2015,67419,2010,79840,40887,39029,#N/A,,6,41,1,1,,1,1
88310,FRA,270,12.63,11,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,113330,2035,143260,,2015,114281,2010,105060,148641,143673,#N/A,,6,41,1,1,,1,11
88310,FRA,270,15.63,11,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,112730,2035,148270,,2015,107446,2010,103420,148457,145163,#N/A,,6,41,1,1,,1,11
88310,FRA,270,17.29,11,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,116860,2035,151340,,2015,115963,2010,123840,179376,181486,#N/A,,6,41,1,1,,1,11
88310,FRA,270,19.82,11,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,142970,2035,178660,,2015,143208,2010,141240,211338,211148,#N/A,,6,41,1,1,,1,11
,SUM,77,18.34,11,SUM-77-21.51 Cleveland-Massillon Rd IMS,IMS/IJS/IFS,US,2011,UNK,2015,78460,2035,86120,,2015,87813,2010,82480,94940,94107,#N/A,,6,41,1,1,,1,11
,SUM,77,19.96,11,SUM-77-21.51 Cleveland-Massillon Rd IMS,IMS/IJS/IFS,US,2011,UNK,2015,66140,2035,73820,,2015,64782,2010,70150,71459,74066,#N/A,,6,41,1,1,,1,11
,SUM,77,21.51,11,SUM-77-21.51 Cleveland-Massillon Rd IMS,IMS/IJS/IFS,US,2011,UNK,2015,52640,2035,60320,,2015,56311,2010,56050,60025,60600,#N/A,,6,41,1,1,,1,11
,SUM,77,22.32,11,SUM-77-21.51 Cleveland-Massillon Rd IMS,IMS/IJS/IFS,US,2011,UNK,2015,83870,2035,106500,,2015,56311,2010,78590,61864,68041,#N/A,,6,41,1,1,,1,11
77260,MAH,11,14.12,12,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,40850,2035,43740,,2015,38297,2011,37400,30235,28966,#N/A,,6,41,1,1,,1,12
77260,TRU,11,3.45,12,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,36890,2035,38680,,2015,6599,2011,38360,5139,15952,#N/A,,6,41,1,1,,1,12
77260,TRU,711,0.00,12,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,Corridor Study,US,2011,MR,2015,22580,2035,22850,,2015,26936,2011,24490,#VALUE!,#VALUE!,#N/A,,6,41,1,1,,1,12
88310,FRA,33,0.00,12,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,58340,2035,88840,,2015,54991,2010,49490,72630,70647,#N/A,,6,41,1,1,,1,11
88310,FRA,33,1.31,12,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,88200,2035,118710,,2015,54991,2010,72120,76020,82559,#N/A,,6,41,1,1,,1,11
,SUM,21,7.78,12,SUM-77-21.51 Cleveland-Massillon Rd IMS,IMS/IJS/IFS,US,2011,UNK,2015,39830,2035,51500,,2015,35560,2010,29250,40527,37389,#N/A,,6,41,1,1,,1,11
84621,TRU,5,18.41,14,TRU-High-/-Main-Street||Replacement-of-East-Main-Street-bridge-and-addition-of-l,Design Designation - Maintenance,US,2011,MR,2015,9700,2035,9990,,2015,12529,2011,13490,11188,11554,#N/A,,6,41,1,1,,3,1
84621,TRU,5,19.14,14,TRU-High-/-Main-Street||Replacement-of-East-Main-Street-bridge-and-addition-of-l,Design Designation - Maintenance,US,2011,MR,2015,6900,2035,7260,,2015,5704,2011,5090,2862,2714,#N/A,,6,41,1,1,,3,1
85299,STA,153,0.00,14,STA-12th-Street-HSP||Widening-Market-Street-(SR-43)-approaches-for-addition-of-l,Design Designation - Maintenance,US,2011,MR,2015,15620,2035,15620,,2015,18091,2009,15620,25797,26059,#N/A,,6,41,1,1,,3,1
85299,STA,153,0.10,14,STA-12th-Street-HSP||Widening-Market-Street-(SR-43)-approaches-for-addition-of-l,Design Designation - Maintenance,US,2011,MR,2015,12500,2035,12500,,2015,18091,2009,12500,23767,22363,#N/A,,6,41,1,1,,3,1
88310,FRA,33,2.57,14,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,52470,2035,65140,,2015,76233,2010,39290,83534,73282,#N/A,,6,41,1,1,,3,11
88310,FRA,33,3.13,14,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,31290,2035,32790,,2015,25696,2010,27810,22314,23244,#N/A,,6,41,1,1,,3,11
88310,FRA,33,3.13,14,FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,IMS/IJS/IFS,CON,2011,UNK,2015,34950,2035,36030,,2015,25696,2010,27810,22314,23244,#N/A,,6,41,1,1,,3,11
,STA,241,11.29,14,STA-241-12.17-SR-241 at Traphagen and Oakdate,Intersection Improvement,US,2011,UNK,2015,12470,2035,14530,,2015,14035,2009,14660,16056,16501,#N/A,,6,41,1,1,,3,2
,STA,241,11.29,14,STA-241-12.17-SR-241 at Traphagen and Oakdate,Intersection Improvement,US,2011,UNK,2015,15610,2035,18300,,2015,14035,2009,14660,16056,16501,#N/A,,6,41,1,1,,3,2
,STA,241,11.29,14,STA-241-12.17-SR-241 at Traphagen and Oakdate,Intersection Improvement,US,2011,UNK,2015,14780,2035,17380,,2015,14035,2009,14660,16056,16501,#N/A,,6,41,1,1,,3,2
82956,SUM,91,9.74,14,SUM-91/303---11.83/10.27||Replace-existing-three-span-bridge-over-hike/bike-trai,Intersection Improvement,US,2011,MR,2015,13150,2035,14070,,2015,15694,2010,13170,7770,6603,#N/A,,6,41,1,1,,3,2
82956,SUM,91,11.95,14,SUM-91/303---11.83/10.27||Replace-existing-three-span-bridge-over-hike/bike-trai,Intersection Improvement,US,2011,MR,2015,19520,2035,21690,,2015,17437,2010,18140,16425,16014,#N/A,,6,41,1,1,,3,2
,SUM,82,1.56,16,SUM-82-1.56 Safety study,Design Designation - Maintenance,US,2011,UNK,2015,15050,2035,17390,,2015,10523,2010,13610,13096,14614,#N/A,,6,41,1,1,,4,1
,SUM,82,1.56,16,SUM-82-1.56 Safety study,Design Designation - Maintenance,US,2011,UNK,2015,15000,2035,17330,,2015,10523,2010,13610,13096,14614,#N/A,,6,41,1,1,,4,1
,SUM,82,1.56,16,SUM-82-1.56 Safety study,Design Designation - Maintenance,US,2011,UNK,2015,17380,2035,19740,,2015,10523,2010,13610,13096,14614,#N/A,,6,41,1,1,,4,1
,SUM,82,1.56,16,SUM-82-1.56 Safety study,Design Designation - Maintenance,US,2011,UNK,2015,17970,2035,20330,,2015,10523,2010,13610,13096,14614,#N/A,,6,41,1,1,,4,1
,SUM,82,1.56,16,SUM-82-1.56 Safety study,Design Designation - Maintenance,US,2011,UNK,2015,17810,2035,20170,,2015,10523,2010,13610,13096,14614,#N/A,,6,41,1,1,,4,1
92465,WOO,75,9.92,1,WOO-75-9.92-Redeck/Widen||A-major-new-funded-project-to-redeck-and-widen-1-set-o,Design Designation - Maintenance,US,2012,UNK,2015,46660,2035,52430,,2015,46279,2009,44930,54493,52462,#N/A,,6,41,1,1,,1,1
93562,MIA,75,13.7,1,MIA-75-13.73||Replace-functionally-obsolete-bridge,Design Designation - Maintenance,US,2012,UNK,2015,2410,2035,2770,,2015,44497,,,47167,47155,#N/A,,6,41,1,1,,1,1
93496,FRA,71,0,1,FRA-71-0.000||Major-rehabilitation-of-IR-71.Investigate-addition-of-third-lane-f,Design Designation - Maintenance,US,2012,UNK,2015,43580,2035,61410,,2015,40239,,,39200,39202,#N/A,,6,41,1,1,,1,1
93496,FRA,71,3.08,1,FRA-71-0.000||Major-rehabilitation-of-IR-71.Investigate-addition-of-third-lane-f,Design Designation - Maintenance,US,2012,UNK,2015,53140,2035,71940,,2015,40239,,,39200,39202,#N/A,,6,41,1,1,,1,1
91548,BEL,70,8.65,1,BEL-70-8.650||Replace-deck-and-repair-substructure.-Raise-bridge-and-paint/repla,SHIFT,US,2012,UNK,2015,4000,2035,4600,,2015,30693,,,30566,30568,#N/A,,6,41,1,1,,1,12
,BEL,70,5.92,1,BEL-70-5.92 ,SHIFT,US,2012,UNK,2015,32000,2035,43000,,2015,32020,,,29563,29563,#N/A,,6,41,1,1,,1,12
,HAS,22,17.5,2,HAS-22-17.49 ,SHIFT,US,2012,UNK,2015,6200,2035,8000,,2015,7750,,,5725,5741,#N/A,,6,41,1,1,,3,12
0,HOL,62,26.06,6,HOL-62-25.79||Construct-contnuious-two-way-left-turn-lane-on-US-62-in-the-uninco,Design Designation - Maintenance,US,2012,UNK,2015,10320,2035,11650,,2015,10107,2008,9420,10120,9713,#N/A,,6,41,1,1,,4,1
76266,HOL,62,26.45,6,HOL-62-25.79||Construct-contnuious-two-way-left-turn-lane-on-US-62-in-the-uninco,Design Designation - Maintenance,US,2012,UNK,2015,5030,2035,5690,,2015,10107,2008,4620,10434,8696,#N/A,,6,41,1,1,,4,1
93184,SCI,348,17.42,6,SCI-348-16.00 SR-348 & SR-104 maintenance of traffic,Intersection Improvement,US,2012,UNK,2015,8990,2035,10880,,2015,8739,,,9311,9310,#N/A,,6,41,1,1,,4,2
94668,WAY,83,15.9,6,WAY-0083-15.86||Intall-Roundabout-at-WAY-083-15.86-/-Smithville-Western-Road(Saf,Intersection Improvement,US,2012,UNK,2015,10390,2035,11520,,2015,7260,,,6746,6747,#N/A,,6,41,1,1,,4,2
92566,UNI,31,10.5,6,UNI-31-10.500||Replace-existing-retaining-wall-supporting-SR-31-adjacent-to-Boke,SHIFT,US,2012,UNK,2015,6100,2035,8800,,2015,5396,,,5305,5305,#N/A,,6,41,1,1,,4,12
91851,PER,13,14.54,6,PER-13-14.54/15.35-SR-37-18.0||Revised-work-per-scope:-Per-13-14.54-–-Existing-S,SHIFT,US,2012,UNK,2015,1800,2035,2100,,2015,2162,,,2908,2907,#N/A,,6,41,1,1,,4,12
88824,ASD,302,10.97,7,ASD-0302-10.97||ASD-302-10.97---11.22Bridge-Replacement-and-Roadway-Relocation,Design Designation - Maintenance,US,2012,UNK,2015,2200,2035,2600,,2015,1787,2009,1820,#VALUE!,#VALUE!,#N/A,,6,41,1,1,,5,1
94023,HAM,128,2.7,7,HAM-74-7.75-RAMPS||Total-pavement-replacement-on-the-exit-ramps-from-I-74-to-SR-,Design Designation - Maintenance,US,2012,UNK,2015,10850,2035,11710,,2015,8966,,,10281,10284,#N/A,,6,41,1,1,,5,1
90882,WAY,604,0.01,7,WAY-0604-00.01||Bridge-Rehabilitation-WAY-604-00.01--(at-ASD/WAY-County-Line),Design Designation - Maintenance,US,2012,UNK,2015,610,2035,730,,2015,807,2009,360,763,540,#N/A,,6,41,1,1,,5,1
90905,ERI,6,22.15,7,ERI-0006-22.15||Bridge-Replacement--ERI-006-22.15--(@-Cranberry-Marina),Design Designation - Maintenance,US,2012,UNK,2015,3490,2035,4360,,2015,3577,2010,3280,3338,3355,#N/A,,6,41,1,1,,5,1
93794,SCI,140,7.28,7,SCI-140-7.28-Safety||On-SR140,Design Designation - Maintenance,US,2012,UNK,2015,4310,2035,4840,,2015,3963,,,4151,4151,#N/A,,6,41,1,1,,5,1
93312,LUC,64,3.75,7,LUC-64/Finzel-Roundabout||A-TMACOG-funded-project-to-realign-the-offset-intersec,Intersection Improvement,US,2012,UNK,2015,7490,2035,10600,,2015,8574,2010,6530,11877,11544,#N/A,,6,41,1,1,,5,2
94688,MED,94,11.9,7,MED-0094-11.91||Intall-Roundabout-at-MED-094-11.91-/-Granger-Road-(Safety-App-20,Intersection Improvement,US,2012,UNK,2015,8630,2035,11910,,2015,6299,,,6025,6030,#N/A,,6,41,1,1,,5,2
94688,MED,94,11.79,7,MED-0094-11.91||Intall-Roundabout-at-MED-094-11.91-/-Granger-Road-(Safety-App-20,Intersection Improvement,US ,2012,UNK,2015,9200,2035,12440,,2015,6299,,,6025,6030,#N/A,,6,41,1,1,,5,2
93184,SCI,348,12.14,7,SCI-348-16.00 SR-348 & SR-104 maintenance of traffic,Intersection Improvement,US,2012,UNK,2015,5100,2035,6150,,2015,4721,,,4767,4768,#N/A,,6,41,1,1,,5,2
93184,SCI,104,6.37,7,SCI-348-16.00 SR-348 & SR-104 maintenance of traffic,Intersection Improvement,US,2012,UNK,2015,5140,2035,6220,,2015,4042,,,5051,5047,#N/A,,6,41,1,1,,5,2
93184,SCI,104,12.13,7,SCI-348-16.00 SR-348 & SR-104 maintenance of traffic,Intersection Improvement,US,2012,UNK,2015,6490,2035,7850,,2015,4355,,,4590,4588,#N/A,,6,41,1,1,,5,2
85102,PRE,503,12,7,PRE-503-12.01||Resurface-portions-of-SR-503-in-Preble-County-with-pavement-repai,SHIFT,US,2012,UNK,2015,3800,2045,4100,,2015,2567,,,3045,3041,#N/A,,6,41,1,1,,5,12
92356,CAR,164,6.1,7,CAR-164-6.100||FY2015-GSMP-project.--Landslide-repair,SHIFT,US,2012,UNK,2015,310,2035,310,,2015,516,,,412,412,#N/A,,6,41,1,1,,5,12
92438,FAY,435,0.97,7,FAY-435-0.970||Full-depth-concrete-pavement-replacementDrainage-and-intersection,SHIFT,US,2012,UNK,2015,14000,2027,14000,,2015,4209,,,4409,4409,#N/A,,6,41,1,1,,5,12
86293,MAD,323,2.8,7,MAD-323-2.800||Bridge-replacement-over-Sugar-Creek---concrete-slab-structure.-R/,SHIFT,US,2012,UNK,2015,430,2035,500,,2015,432,,,434,434,#N/A,,6,41,1,1,,5,12
,COL,558,5.12,8,COL-558-5.12 ,SHIFT,US,2012,UNK,2015,1000,2035,1100,,2015,1378,,,1102,1103,#N/A,,6,41,1,1,,6,12
86870,BEL,70,23.69,11,BEL-70-26.630||Replace-existing-superstructure-and-repair-substructure-as-needed,Design Designation - Maintenance,US,2012,UNK,2015,35850,2035,40820,,2015,20945,2008,24390,23708,22200,#N/A,,6,41,1,1,,1,1
86870,BEL,70,26.63,11,BEL-70-26.630||Replace-existing-superstructure-and-repair-substructure-as-needed,Design Designation - Maintenance,US,2012,UNK,2015,36500,2035,45540,,2015,20945,2008,20530,17040,13339,#N/A,,6,41,1,1,,1,1
82972,HAM,275,16.19,11,HAM-275-16.19||Plane,Design Designation - Maintenance,US,2012,UNK,2015,91820,2035,100270,,2015,77321,2009,77060,90039,88420,#N/A,,6,41,1,1,,1,1
82972,HAM,275,18.82,11,HAM-275-16.19||Plane,Design Designation - Maintenance,US,2012,UNK,2015,104800,2035,113880,,2015,89323,2009,85880,99690,96121,#N/A,,6,41,1,1,,1,1
82972,HAM,275,21.23,11,HAM-275-16.19||Plane,Design Designation - Maintenance,US,2012,UNK,2015,115490,2035,123800,,2015,97337,2009,92320,105843,100165,#N/A,,6,41,1,1,,1,1
91466,HAM,275,32.2,11,HAM-275-32.20||Remove-the-slip-ramp-from-the-eastbound-exit-of-IR275-to-US22-and,Design Designation - Maintenance,US,2012,UNK,2015,31940,2035,42820,,2015,98724,2010,96110,150908,149727,#N/A,,6,41,1,1,,1,1
94023,HAM,74,6.37,11,HAM-74-7.75-RAMPS||Total-pavement-replacement-on-the-exit-ramps-from-I-74-to-SR-,Design Designation - Maintenance,US,2012,UNK,2015,87820,2035,113470,,2015,67061,,,62140,62372,#N/A,,6,41,1,1,,1,1
94023,HAM,74,7.75,11,HAM-74-7.75-RAMPS||Total-pavement-replacement-on-the-exit-ramps-from-I-74-to-SR-,Design Designation - Maintenance,US,2012,UNK,2015,95970,2035,121380,,2015,73568,,,63250,63523,#N/A,,6,41,1,1,,1,1
88084,LUC,475,6.48,11,LUC-475-06.48/7.53-Bridges||A-district-funded-project-to-widen-and-redeck-the-ma,Design Designation - Maintenance,US,2012,UNK,2015,81930,2035,100060,,2015,77368,2010,77380,75102,72659,#N/A,,6,41,1,1,,1,1
88084,LUC,475,7.53,11,LUC-475-06.48/7.53-Bridges||A-district-funded-project-to-widen-and-redeck-the-ma,Design Designation - Maintenance,US,2012,UNK,2015,81930,2035,100060,,2015,77368,2010,77380,75102,72659,#N/A,,6,41,1,1,,1,1
84868,FRA,71,5.29,11,FRA-71-5.29||Major-Rehabilitation-of-I-71-from-SR-665-to-Stringtown-Road.Additio,Design Designation - Maintenance,US,2012,UNK,2015,53140,2035,71940,,2015,50349,,,48104,48107,#N/A,,6,41,1,1,,1,1
84868,FRA,71,6.09,11,FRA-71-5.29||Major-Rehabilitation-of-I-71-from-SR-665-to-Stringtown-Road.Additio,Design Designation - Maintenance,US,2012,UNK,2015,68540,2035,91960,,2015,63763,,,64082,64083,#N/A,,6,41,1,1,,1,1
84868,FRA,71,9.53,11,FRA-71-5.29||Major-Rehabilitation-of-I-71-from-SR-665-to-Stringtown-Road.Additio,Design Designation - Maintenance,US,2012,UNK,2015,99580,2035,129350,,2015,96248,,,91928,91933,#N/A,,6,41,1,1,,1,1
93318,MOT,75,11.64,11,MOT-75-11.64-E||Replace-deficient-bridge-deck-with-minimal-approach-transitions.,Design Designation - Maintenance,US,2012,UNK,2015,23530,2035,25060,,2015,91467,,,102161,102121,#N/A,,6,41,1,1,,1,1
89168,CUY,480,21.37,11,CUY-480-22.41-EB||Add-an-auxiliary-lane-to-IR-480-eastbound-only-from-Lee-Rd-to-,Design Designation - NonMaint,US,2012,UNK,2015,127860,2035,129900,,2015,140781,,,136435,136445,#N/A,,6,41,1,1,,1,12
89168,CUY,480,21.68,11,CUY-480-22.41-EB||Add-an-auxiliary-lane-to-IR-480-eastbound-only-from-Lee-Rd-to-,Design Designation - NonMaint,US,2012,UNK,2015,130580,2035,134350,,2015,142337,,,136537,136543,#N/A,,6,41,1,1,,1,12
89168,CUY,480,22.41,11,CUY-480-22.41-EB||Add-an-auxiliary-lane-to-IR-480-eastbound-only-from-Lee-Rd-to-,Design Designation - NonMaint,US,2012,UNK,2015,147690,2035,153720,,2015,142337,,,136537,136543,#N/A,,6,41,1,1,,1,12
89168,CUY,480,24.4,11,CUY-480-22.41-EB||Add-an-auxiliary-lane-to-IR-480-eastbound-only-from-Lee-Rd-to-,Design Designation - NonMaint,US,2012,UNK,2015,37560,2035,40390,,2015,41681,,,39654,39659,#N/A,,6,41,1,1,,1,12
94754,HAM,71,14.19,11,HAM-126-19.40||Signalize-the-intersection-of-SR-126-and-the-southbound-exit-ramp,Intersection Improvement,US,2012,UNK,2015,146550,2035,163180,,2015,135943,Different,,#VALUE!,#VALUE!,#N/A,,6,41,1,1,,1,2
94754,HAM,71,12.44,11,HAM-126-19.40||Signalize-the-intersection-of-SR-126-and-the-southbound-exit-ramp,Intersection Improvement,US,2012,UNK,2015,138780,2035,153100,,2015,123019,Different,,#VALUE!,#VALUE!,#N/A,,6,41,1,1,,1,2
