Project ID,Count ID,InternalProjectID,YEAR TYPE,StationID,Year,Actual AADT,Proj AADT,AADTDifference,AADT%Change,y
41-4832--ATH-33-11.74/14.02,41-21683-,,3-Design Year,,2017,"22,783","25,000","2,217",9.73%,0.91
41-4833--BUT-129-20.62,41-21684-,,1-Opening Year,,2017,"45,416","40,000","-5,416",-11.93%,1.14
41-4833--BUT-129-20.62,41-21684-,,3-Design Year,,2037,"45,416","52,000","6,584",14.50%,0.87
41-4834--BUT-129-20.62,41-21685-,,1-Opening Year,,2017,"6,039","49,000","42,961",711.39%,0.12
41-4834--BUT-129-20.62,41-21685-,,3-Design Year,,2037,"6,039","70,000","63,961",1059.13%,0.09
41-4835--BUT-129-20.62,41-21686-,,1-Opening Year,,2017,"52,247","52,000",-247,-0.47%,1.00
41-4835--BUT-129-20.62,41-21686-,,3-Design Year,,2037,"52,247","59,000","6,753",12.93%,0.89
41-4836-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21687-,101308,1-Opening Year,,2017,"92,150","90,000","-2,150",-2.33%,1.02
41-4836-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21687-,101308,3-Design Year,,2029,"92,150","94,000","1,850",2.01%,0.98
41-4837-101482-TUS-36-16.800||Rockslide-repair-by-hillside-excavation.OH15-01DSR#-TUS-001,41-21688-,101482,1-Opening Year,,2017,"10,437","10,000",-437,-4.19%,1.04
41-4837-101482-TUS-36-16.800||Rockslide-repair-by-hillside-excavation.OH15-01DSR#-TUS-001,41-21688-,101482,3-Design Year,,2037,"10,437","11,000",563,5.39%,0.95
41-4838-95408-DAR-127-13.33-R/L||Remove-and-replace-LMC-overlay-with-LMC-overlay-using-hydrode,41-21689-,95408,1-Opening Year,,2017,"10,962","11,000",38,0.35%,1.00
41-4838-95408-DAR-127-13.33-R/L||Remove-and-replace-LMC-overlay-with-LMC-overlay-using-hydrode,41-21689-,95408,3-Design Year,,2037,"10,962","13,000","2,038",18.59%,0.84
41-4839--HOC-33-7.93/9.97,41-21690-,,1-Opening Year,,2017,"21,184","21,000",-184,-0.87%,1.01
41-4839--HOC-33-7.93/9.97,41-21690-,,3-Design Year,,2017,"21,184","21,000",-184,-0.87%,1.01
41-4840-99478-LIC-16-18.20||Addition-of-turn-lane-at-the-SR-16-eastbound-off-ramp-at-the-Churc,41-21691-,99478,1-Opening Year,,2017,"33,851","44,310","10,459",30.90%,0.76
41-4840-99478-LIC-16-18.20||Addition-of-turn-lane-at-the-SR-16-eastbound-off-ramp-at-the-Churc,41-21691-,99478,3-Design Year,,2037,"33,851","52,170","18,319",54.12%,0.65
41-4841-99478-LIC-16-18.20||Addition-of-turn-lane-at-the-SR-16-eastbound-off-ramp-at-the-Churc,41-21692-,99478,1-Opening Year,,2017,"33,570","42,740","9,170",27.32%,0.79
41-4841-99478-LIC-16-18.20||Addition-of-turn-lane-at-the-SR-16-eastbound-off-ramp-at-the-Churc,41-21692-,99478,3-Design Year,,2037,"33,570","49,930","16,360",48.73%,0.67
41-4842-91702-CLA-68-5.33/7.42,41-21693-,91702,1-Opening Year,,2017,"17,035","18,000",965,5.66%,0.95
41-4842-91702-CLA-68-5.33/7.42,41-21693-,91702,3-Design Year,,2037,"17,035","20,000","2,965",17.41%,0.85
41-4843-91702-CLA-68-5.33/7.42,41-21694-,91702,1-Opening Year,,2017,"23,128","24,000",872,3.77%,0.96
41-4843-91702-CLA-68-5.33/7.42,41-21694-,91702,3-Design Year,,2037,"23,128","28,000","4,872",21.07%,0.83
41-4844-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21695-,101575,1-Opening Year,,2017,"24,218","27,990","3,772",15.58%,0.87
41-4844-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21695-,101575,3-Design Year,,2037,"24,218","28,670","4,452",18.38%,0.84
41-4845-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21696-,101575,1-Opening Year,,2017,"47,920","49,350","1,430",2.98%,0.97
41-4845-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21696-,101575,3-Design Year,,2037,"47,920","52,610","4,690",9.79%,0.91
41-4846-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21697-,91871,1-Opening Year,,2017,"24,780","22,000","-2,780",-11.22%,1.13
41-4846-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21697-,91871,3-Design Year,,2029,"24,780","22,000","-2,780",-11.22%,1.13
41-4847-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21698-,91871,1-Opening Year,,2017,"33,135","30,000","-3,135",-9.46%,1.10
41-4847-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21698-,91871,3-Design Year,,2029,"33,135","30,000","-3,135",-9.46%,1.10
41-4848-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21699-,91871,1-Opening Year,,2017,"35,643","33,000","-2,643",-7.42%,1.08
41-4848-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21699-,91871,3-Design Year,,2029,"35,643","33,000","-2,643",-7.42%,1.08
41-4849-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21700-,91871,1-Opening Year,,2017,"41,316","36,000","-5,316",-12.87%,1.15
41-4849-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21700-,91871,3-Design Year,,2029,"41,316","40,000","-1,316",-3.19%,1.03
41-4850-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21701-,91871,1-Opening Year,,2017,"29,521","28,000","-1,521",-5.15%,1.05
41-4850-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21701-,91871,3-Design Year,,2029,"29,521","32,000","2,479",8.40%,0.92
41-4851-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21702-,91871,1-Opening Year,,2017,"23,112","21,000","-2,112",-9.14%,1.10
41-4851-91871-HAM-27-11.49||Microsufacing-a-portion-of-US-27-in-Hamilton-County-from-south-of-,41-21702-,91871,3-Design Year,,2029,"23,112","26,000","2,888",12.50%,0.89
41-4852-97213-BUT-HAM-Culverts-FY17||Project-to-perform-the-following-drainage-work-in-Butler-,41-21703-,97213,1-Opening Year,,2017,"17,600","17,000",-600,-3.41%,1.04
41-4852-97213-BUT-HAM-Culverts-FY17||Project-to-perform-the-following-drainage-work-in-Butler-,41-21703-,97213,3-Design Year,,2037,"17,600","17,000",-600,-3.41%,1.04
41-4853-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21704-,99782,1-Opening Year,,2017,"11,697","11,000",-697,-5.96%,1.06
41-4853-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21704-,99782,3-Design Year,,2037,"11,697","12,000",303,2.59%,0.97
41-4854-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21705-,99782,1-Opening Year,,2017,"13,739","14,000",261,1.90%,0.98
41-4854-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21705-,99782,3-Design Year,,2037,"13,739","14,000",261,1.90%,0.98
41-4855-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21706-,99782,1-Opening Year,,2017,"11,448","12,000",552,4.82%,0.95
41-4855-99782-HAM-27-2.67||Replace-existing-signal-equipment-with-12”-LED-signal-heads-and-bac,41-21706-,99782,3-Design Year,,2037,"11,448","13,000","1,552",13.56%,0.88
41-4856-82388-CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,41-21707-,82388,1-Opening Year,,2017,"13,191","18,170","4,979",37.75%,0.73
41-4856-82388-CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,41-21707-,82388,3-Design Year,,2037,"13,191","18,410","5,219",39.56%,0.72
41-4857-82388-CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,41-21708-,82388,1-Opening Year,,2017,"11,827","14,200","2,373",20.06%,0.83
41-4857-82388-CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,41-21708-,82388,3-Design Year,,2037,"11,827","14,440","2,613",22.09%,0.82
41-4858--DEL-315-4.090,41-21709-,,1-Opening Year,,2017,"34,651","11,780","-22,871",-66.00%,2.94
41-4858--DEL-315-4.090,41-21709-,,3-Design Year,,2037,"34,651","18,090","-16,561",-47.79%,1.92
41-4859--DEL-315-4.090,41-21710-,,1-Opening Year,,2017,"28,849","9,460","-19,389",-67.21%,3.05
41-4859--DEL-315-4.090,41-21710-,,3-Design Year,,2037,"28,849","15,790","-13,059",-45.27%,1.83
41-4860-97197-FRA-40-22.160||Reconstruct-signal-and-convert-right-turn-lane-to-a-through-lane-,41-21711-,97197,1-Opening Year,,2017,"28,838","36,000","7,162",24.84%,0.80
41-4860-97197-FRA-40-22.160||Reconstruct-signal-and-convert-right-turn-lane-to-a-through-lane-,41-21711-,97197,3-Design Year,,2037,"28,838","42,930","14,092",48.87%,0.67
41-4861-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21712-,101308,1-Opening Year,,2017,"13,643","12,000","-1,643",-12.04%,1.14
41-4861-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21712-,101308,3-Design Year,,2029,"13,643","14,000",357,2.62%,0.97
41-4862-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21713-,101308,1-Opening Year,,2017,"6,226","7,200",974,15.64%,0.86
41-4862-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21713-,101308,3-Design Year,,2029,"6,226","9,400","3,174",50.98%,0.66
41-4863-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21714-,101308,1-Opening Year,,2017,"12,048","8,900","-3,148",-26.13%,1.35
41-4863-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21714-,101308,3-Design Year,,2029,"12,048","11,000","-1,048",-8.70%,1.10
41-4864-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21715-,101308,1-Opening Year,,2017,"14,709","14,000",-709,-4.82%,1.05
41-4864-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21715-,101308,3-Design Year,,2029,"14,709","17,000","2,291",15.58%,0.87
41-4865-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21716-,101575,1-Opening Year,,2017,"47,320","43,430","-3,890",-8.22%,1.09
41-4865-101575-HAM-4-10.00-Springfield-Pike||Widening-of-southbound-SR-4-to-provide-an-addition,41-21716-,101575,3-Design Year,,2037,"47,320","46,740",-580,-1.23%,1.01
41-4866-87096-WAR-123-9.45||Resurfacing-and-perform-pavement-repair-on-portions-of-SR-123-in-W,41-21717-,87096,1-Opening Year,,2017,"9,943","10,000",57,0.57%,0.99
41-4866-87096-WAR-123-9.45||Resurfacing-and-perform-pavement-repair-on-portions-of-SR-123-in-W,41-21717-,87096,3-Design Year,,2029,"9,943","11,000","1,057",10.63%,0.90
41-4867-101480-COL-7-4.380||Landslide-repair.OH15-01DSR#-COL-001,41-21718-,101480,1-Opening Year,,2017,"8,056","8,300",244,3.03%,0.97
41-4867-101480-COL-7-4.380||Landslide-repair.OH15-01DSR#-COL-001,41-21718-,101480,3-Design Year,,2037,"8,056","9,400","1,344",16.68%,0.86
41-4868-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21719-,101308,1-Opening Year,,2017,"24,461","25,000",539,2.20%,0.98
41-4868-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21719-,101308,3-Design Year,,2029,"24,461","33,000","8,539",34.91%,0.74
41-4869-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21720-,101308,1-Opening Year,,2017,"25,985","26,000",15,0.06%,1.00
41-4869-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21720-,101308,3-Design Year,,2029,"25,985","34,000","8,015",30.84%,0.76
41-4870-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21721-,101308,1-Opening Year,,2017,"13,936","14,000",64,0.46%,1.00
41-4870-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21721-,101308,3-Design Year,,2029,"13,936","17,000","3,064",21.99%,0.82
41-4871-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21722-,101308,1-Opening Year,,2017,"6,099","6,600",501,8.21%,0.92
41-4871-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21722-,101308,3-Design Year,,2029,"6,099","8,600","2,501",41.01%,0.71
41-4872-101481-COL-30-17.070||Landslide-repair.OH15-01DSR#-COL-003,41-21723-,101481,1-Opening Year,,2017,"6,175","6,700",525,8.50%,0.92
41-4872-101481-COL-30-17.070||Landslide-repair.OH15-01DSR#-COL-003,41-21723-,101481,3-Design Year,,2037,"6,175","7,500","1,325",21.46%,0.82
41-4873--FUL-20-26.21,41-21724-,,1-Opening Year,,2017,"5,799","5,800",1,0.02%,1.00
41-4873--FUL-20-26.21,41-21724-,,3-Design Year,,2029,"5,799","6,800","1,001",17.26%,0.85
41-4874-92601-GEA-044-08.88||Resurfacing-from-Kinsman-Rd-(SR-87)-to-Mayfield-Rd-(US-322)-in-Ne,41-21725-,92601,1-Opening Year,,2017,"7,084","7,000",-84,-1.19%,1.01
41-4874-92601-GEA-044-08.88||Resurfacing-from-Kinsman-Rd-(SR-87)-to-Mayfield-Rd-(US-322)-in-Ne,41-21725-,92601,3-Design Year,,2037,"7,084","85,000","77,916",1099.89%,0.08
41-4875-92601-GEA-044-08.88||Resurfacing-from-Kinsman-Rd-(SR-87)-to-Mayfield-Rd-(US-322)-in-Ne,41-21726-,92601,1-Opening Year,,2017,"7,084","7,000",-84,-1.19%,1.01
41-4875-92601-GEA-044-08.88||Resurfacing-from-Kinsman-Rd-(SR-87)-to-Mayfield-Rd-(US-322)-in-Ne,41-21726-,92601,3-Design Year,,2037,"7,084","8,500","1,416",19.99%,0.83
41-4876--HEN-6-16.77,41-21727-,,1-Opening Year,,2017,"5,452","5,300",-152,-2.79%,1.03
41-4876--HEN-6-16.77,41-21727-,,3-Design Year,,2029,"5,452","5,400",-52,-0.95%,1.01
"41-4877-94797-CLA-CCE-Var-Road-Recon||Home-Road,-Croft-Road,-resurfacing,-berm-widening.--In-a",41-21728-,94797,1-Opening Year,,2017,"10,544","5,530","-5,014",-47.55%,1.91
"41-4877-94797-CLA-CCE-Var-Road-Recon||Home-Road,-Croft-Road,-resurfacing,-berm-widening.--In-a",41-21728-,94797,3-Design Year,,2037,"10,544","5,630","-4,914",-46.60%,1.87
"41-4878-94797-CLA-CCE-Var-Road-Recon||Home-Road,-Croft-Road,-resurfacing,-berm-widening.--In-a",41-21729-,94797,1-Opening Year,,2017,"10,544","10,140",-404,-3.83%,1.04
"41-4878-94797-CLA-CCE-Var-Road-Recon||Home-Road,-Croft-Road,-resurfacing,-berm-widening.--In-a",41-21729-,94797,3-Design Year,,2037,"10,544","11,440",896,8.50%,0.92
"41-4879-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21730-,99786,1-Opening Year,,2017,"16,017","15,770",-247,-1.54%,1.02
"41-4879-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21730-,99786,3-Design Year,,2037,"16,017","16,920",903,5.64%,0.95
"41-4880-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21731-,99786,1-Opening Year,,2017,"16,017","24,920","8,903",55.58%,0.64
"41-4880-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21731-,99786,3-Design Year,,2037,"16,017","24,910","8,893",55.52%,0.64
"41-4881-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21732-,99786,1-Opening Year,,2017,"16,017","17,770","1,753",10.94%,0.90
"41-4881-99786-CLA-72-6.45||Safety-study-of-three-intersections-(SR72/IR-70-EB-Ramps,-SR-72/IR-",41-21732-,99786,3-Design Year,,2037,"16,017","19,890","3,873",24.18%,0.81
41-4882-99787-CLA-40-16.82||Safety-study-to-make-recommendations-for-improving-the-safety-and-,41-21733-,99787,1-Opening Year,,2017,"15,816","12,980","-2,836",-17.93%,1.22
41-4882-99787-CLA-40-16.82||Safety-study-to-make-recommendations-for-improving-the-safety-and-,41-21733-,99787,3-Design Year,,2037,"15,816","16,420",604,3.82%,0.96
41-4883-95676-LUC-25-8.52-(AWT)-Reconst||A-TMACOG-funded-project-to-perform-full-depth-reconst,41-21734-,95676,1-Opening Year,,2017,"22,351","21,000","-1,351",-6.04%,1.06
41-4883-95676-LUC-25-8.52-(AWT)-Reconst||A-TMACOG-funded-project-to-perform-full-depth-reconst,41-21734-,95676,3-Design Year,,2037,"22,351","21,340","-1,011",-4.52%,1.05
41-4884-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21735-,99558,1-Opening Year,,2017,"6,607","14,270","7,663",115.98%,0.46
41-4884-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21735-,99558,3-Design Year,,2037,"6,607","21,710","15,103",228.59%,0.30
41-4885-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21736-,99558,1-Opening Year,,2017,"16,751","29,460","12,709",75.87%,0.57
41-4885-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21736-,99558,3-Design Year,,2037,"16,751","39,730","22,979",137.18%,0.42
41-4886-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21737-,99558,1-Opening Year,,2017,"16,751","19,740","2,989",17.84%,0.85
41-4886-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21737-,99558,3-Design Year,,2037,"16,751","27,630","10,879",64.95%,0.61
41-4887-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21738-,99558,1-Opening Year,,2017,"16,751","20,730","3,979",23.75%,0.81
41-4887-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21738-,99558,3-Design Year,,2037,"16,751","29,820","13,069",78.02%,0.56
41-4888-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21739-,99558,1-Opening Year,,2017,"16,751","19,650","2,899",17.31%,0.85
41-4888-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21739-,99558,3-Design Year,,2037,"16,751","27,990","11,239",67.09%,0.60
41-4889-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21740-,99558,1-Opening Year,,2017,"16,751","19,570","2,819",16.83%,0.86
41-4889-99558-BUT-747-5.96||Widening-of-SR-747-from-2-101-wide-lanes-to-5-121-wide-lanes-with-,41-21740-,99558,3-Design Year,,2037,"16,751","27,510","10,759",64.23%,0.61
41-4890-87096-WAR-123-9.45||Resurfacing-and-perform-pavement-repair-on-portions-of-SR-123-in-W,41-21741-,87096,1-Opening Year,,2017,"15,640","6,400","-9,240",-59.08%,2.44
41-4890-87096-WAR-123-9.45||Resurfacing-and-perform-pavement-repair-on-portions-of-SR-123-in-W,41-21741-,87096,3-Design Year,,2029,"15,640","7,300","-8,340",-53.32%,2.14
41-4891-98452-HAM-50-0.00||Resurface-and-restripe-US-50-from-State-Line-Road-to-Lawrenceburg-r,41-21742-,98452,1-Opening Year,,2017,"12,104","15,000","2,896",23.93%,0.81
41-4891-98452-HAM-50-0.00||Resurface-and-restripe-US-50-from-State-Line-Road-to-Lawrenceburg-r,41-21742-,98452,3-Design Year,,2037,"12,104","19,000","6,896",56.97%,0.64
41-4892-78163-DEL-42-9.51||Pavement-resurfacing-project.--Rural-General-SystemSLM-9.51---19.17,41-21743-,78163,1-Opening Year,,2017,"6,914","7,400",486,7.03%,0.93
41-4892-78163-DEL-42-9.51||Pavement-resurfacing-project.--Rural-General-SystemSLM-9.51---19.17,41-21743-,78163,3-Design Year,,2029,"6,914","8,000","1,086",15.71%,0.86
41-4893-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21744-,101308,1-Opening Year,,2017,"14,630","14,000",-630,-4.31%,1.05
41-4893-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21744-,101308,3-Design Year,,2029,"14,630","15,000",370,2.53%,0.98
41-4894-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21745-,101308,1-Opening Year,,2017,"23,390","17,000","-6,390",-27.32%,1.38
41-4894-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21745-,101308,3-Design Year,,2029,"23,390","19,000","-4,390",-18.77%,1.23
41-4895-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21746-,101308,1-Opening Year,,2017,"14,130","10,000","-4,130",-29.23%,1.41
41-4895-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21746-,101308,3-Design Year,,2029,"14,130","12,000","-2,130",-15.07%,1.18
41-4896-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21747-,101308,1-Opening Year,,2017,"34,777","34,000",-777,-2.23%,1.02
41-4896-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21747-,101308,3-Design Year,,2029,"34,777","36,000","1,223",3.52%,0.97
41-4897-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21748-,101308,1-Opening Year,,2017,"19,002","20,000",998,5.25%,0.95
41-4897-101308-D06-PPM-FY17B||DEL-37-21.94-22.03-AC-Overlay-without-RepairsDEL-37-22.03-22.28-A,41-21748-,101308,3-Design Year,,2029,"19,002","22,000","2,998",15.78%,0.86
"41-4898-91921-GRE-835-2.07||Rehabilitate-Bridge-GRE-835-0207-by-placing-a-rigid-overlay,-repla",41-21749-,91921,1-Opening Year,,2017,"4,000","4,960",960,24.00%,0.81
"41-4898-91921-GRE-835-2.07||Rehabilitate-Bridge-GRE-835-0207-by-placing-a-rigid-overlay,-repla",41-21749-,91921,3-Design Year,,2037,"4,000","5,870","1,870",46.75%,0.68
"41-4899-91921-GRE-835-2.07||Rehabilitate-Bridge-GRE-835-0207-by-placing-a-rigid-overlay,-repla",41-21750-,91921,1-Opening Year,,2017,"4,000","5,820","1,820",45.50%,0.69
"41-4899-91921-GRE-835-2.07||Rehabilitate-Bridge-GRE-835-0207-by-placing-a-rigid-overlay,-repla",41-21750-,91921,3-Design Year,,2037,"4,000","3,400",-600,-15.00%,1.18
41-4900-97262-TUS-800-7.83,41-21751-,97262,1-Opening Year,,2017,"4,317","4,400",83,1.92%,0.98
41-4900-97262-TUS-800-7.83,41-21751-,97262,3-Design Year,,2037,"4,317","4,400",83,1.92%,0.98
41-4901-91330-MAR-529-0.000||Urban-(SLM-0.00-0.46)-and-rural-resurfacing.MAR-95-0.00-to-0.45,41-21752-,91330,1-Opening Year,,2017,"6,566","7,100",534,8.13%,0.92
