AdjustedForecast,BriefDescription,Count,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,Error,PercentError,AbsPE
20090,,19760,,6,2011,,1,1,79352,,,,41,1,20970,2010,2008,,,-330,-1.642608263,1.642608263
18687.5,,18210,,6,2011,,1,1,79352,,,,41,1,19650,2010,2008,,,-477.5,-2.555183946,2.555183946
22083.33333,,19770,,6,2011,,1,1,77351,,,,41,1,23000,2010,2009,,,-2313.33333,-10.47547168,10.47547168
20800,,20170,,6,2011,,1,1,77351,,,,41,1,21600,2010,2009,,,-630,-3.028846154,3.028846154
18916.66667,,18880,,6,2011,,1,1,77351,,,,41,1,19600,2010,2009,,,-36.66667,-0.193832617,0.193832617
16066.66667,,14700,,6,2011,,1,1,77351,,,,41,1,16400,2010,2009,,,-1366.66667,-8.506224085,8.506224085
14144,,14140,,6,2011,,3,1,81937,,,,41,1,14220,2010,2010,,,-4,-0.028280543,0.028280543
8398,,8100,,6,2011,,3,2,88049,,,,41,1,8570,2010,2007,,,-298,-3.54846392,3.54846392
8924,,9070,,6,2011,,3,2,88049,,,,41,1,9100,2010,2007,,,146,1.636037651,1.636037651
9856,,9070,,6,2011,,3,2,88049,,,,41,1,9950,2010,2007,,,-786,-7.974837662,7.974837662
7546,,9070,,6,2011,,3,2,88049,,,,41,1,7570,2010,2007,,,1524,20.1961304,20.1961304
9324,,12270,,6,2011,,3,2,88049,,,,41,1,9360,2010,2007,,,2946,31.5958816,31.5958816
12728,,12270,,6,2011,,3,2,88049,,,,41,1,12760,2010,2007,,,-458,-3.598365808,3.598365808
13118,,12270,,6,2011,,3,2,88049,,,,41,1,13150,2010,2007,,,-848,-6.464400061,6.464400061
13320,,12270,,6,2011,,3,2,88049,,,,41,1,13340,2010,2007,,,-1050,-7.882882883,7.882882883
14106,,12270,,6,2011,,3,2,88049,,,,41,1,14220,2010,2007,,,-1836,-13.01573798,13.01573798
43275,,39290,,6,2011,,3,1,85206,,,,41,1,44070,2010,2010,,,-3985,-9.208549971,9.208549971
16730.5,,14950,,6,2011,,3,1,87525,,,,41,1,16790,2010,2010,,,-1780.5,-10.64224022,10.64224022
12256.5,,12260,,6,2011,,3,1,81935,,,,41,1,12960,2010,2008,,,3.5,0.028556276,0.028556276
18891.66667,,18200,,6,2011,,3,1,22529,,,,41,1,19550,2010,2009,,,-691.66667,-3.661226307,3.661226307
18468.33333,,17840,,6,2011,,3,1,22529,,,,41,1,18890,2010,2009,,,-628.33333,-3.402219999,3.402219999
21091.66667,,21340,,6,2011,,3,1,22529,,,,41,1,21420,2010,2009,,,248.33333,1.177400221,1.177400221
3437.5,,3440,,6,2011,,4,1,25669,,,,41,1,3520,2010,2008,,,2.5,0.072727273,0.072727273
4720,,6980,,6,2011,,4,2,88049,,,,41,1,4720,2010,2007,,,2260,47.88135593,47.88135593
4798,,5970,,6,2011,,4,2,88049,,,,41,1,4810,2010,2007,,,1172,24.42684452,24.42684452
10410,,7080,,6,2011,,4,2,91661,,,,41,1,10500,2011,2010,,,-3330,-31.98847262,31.98847262
10525,,10520,,6,2011,,4,2,91661,,,,41,1,10600,2011,2010,,,-5,-0.047505938,0.047505938
3195,,3230,,6,2011,,5,2,91661,,,,41,1,3200,2011,2010,,,35,1.095461659,1.095461659
2395,,2420,,6,2011,,5,2,91661,,,,41,1,2400,2011,2010,,,25,1.043841336,1.043841336
1507,,1690,,6,2012,,5,12,81215,,,,41,1,1600,2007,2010,,,183,12.14333112,12.14333112
83678.5,,78330,,6,2012,,1,11,,,,,41,1,84240,2007,2011,,,-5348.5,-6.391725473,6.391725473
76959,,73510,,6,2012,,1,11,,,,,41,1,77580,2007,2011,,,-3449,-4.481607089,4.481607089
21685,,16400,,6,2012,,4,11,,,,,41,1,21900,2007,2011,,,-5285,-24.3716855,24.3716855
19205,,9950,,6,2012,,4,11,,,,,41,1,19400,2007,2011,,,-9255,-48.19057537,48.19057537
11728,,10980,,6,2012,,3,11,82757,,,,41,1,11960,2008,2008,,,-748,-6.377899045,6.377899045
15190,,10770,,6,2012,,3,11,82757,,,,41,1,15580,2008,2008,,,-4420,-29.09809085,29.09809085
26247.5,,30550,,6,2012,,4,3,83456,,,,41,1,26550,2009,2011,,,4302.5,16.39203734,16.39203734
12723,,9790,,6,2012,,4,3,83456,,,,41,1,12870,2009,2011,,,-2933,-23.05273913,23.05273913
7957,,6550,,6,2012,,4,2,83667,,,,41,1,8040,2009,2011,,,-1407,-17.68254367,17.68254367
1484.5,,1160,,6,2012,,5,2,83667,,,,41,1,1500,2009,2011,,,-324.5,-21.85921186,21.85921186
9934.5,,8380,,6,2012,,4,1,88004,,,,41,1,10010,2010,2011,,,-1554.5,-15.64749107,15.64749107
12380,,12380,,6,2012,,4,1,83310,,,,41,1,12380,2010,2011,,,0,0,0
2365,,1920,,6,2012,,4,1,82774,,,,41,1,2380,2010,2011,,,-445,-18.81606765,18.81606765
5325,,5450,,6,2012,,4,1,82772,,,,41,1,5360,2011,2011,,,125,2.34741784,2.34741784
17325.83333,,18030,,6,2012,,1,1,23817,,,,41,1,17670,2011,2011,,,704.16667,4.064258593,4.064258593
12380,,12380,,6,2012,,4,1,83310,,,,41,1,12380,2011,2011,,,0,0,0
63570,,62510,,6,2013,,1,11,84700,,,,41,1,70070,2008,2008,,,-1060,-1.667453201,1.667453201
55290,,54640,,6,2013,,1,11,84700,,,,41,1,60940,2008,2008,,,-650,-1.175619461,1.175619461
53245,,52770,,6,2013,,1,11,84700,,,,41,1,58750,2008,2008,,,-475,-0.892102545,0.892102545
47517.5,,47570,,6,2013,,1,11,84700,,,,41,1,53500,2008,2008,,,52.5,0.110485611,0.110485611
53245,,52770,,6,2013,,1,11,84699,,,,41,1,58750,2008,2008,,,-475,-0.892102545,0.892102545
47517.5,,47570,,6,2013,,1,11,84699,,,,41,1,53500,2008,2008,,,52.5,0.110485611,0.110485611
41002.5,,41090,,6,2013,,1,11,84699,,,,41,1,46710,2008,2008,,,87.5,0.213401622,0.213401622
34395,,34470,,6,2013,,1,11,84699,,,,41,1,40050,2008,2008,,,75,0.21805495,0.21805495
5065,,7480,,6,2013,,5,11,84700,,,,41,1,5540,2008,2008,,,2415,47.68015795,47.68015795
5230,,7480,,6,2013,,5,11,84700,,,,41,1,5720,2008,2008,,,2250,43.0210325,43.0210325
8637.5,,14020,,6,2013,,5,11,84700,,,,41,1,9260,2008,2008,,,5382.5,62.3154848,62.3154848
4617.5,,3440,,6,2013,,5,11,84700,,,,41,1,6030,2008,2008,,,-1177.5,-25.50081213,25.50081213
1600,,2300,,6,2013,,5,11,84700,,,,41,1,2560,2008,2008,,,700,43.75,43.75
14537.5,,18380,,6,2013,,3,11,84699,,,,41,1,14830,2008,2008,,,3842.5,26.4316423,26.4316423
12657.5,,13280,,6,2013,,3,11,84699,,,,41,1,12900,2008,2008,,,622.5,4.918032787,4.918032787
10150,,8840,,6,2013,,5,11,84699,,,,41,1,10260,2008,2008,,,-1310,-12.90640394,12.90640394
12132.5,,13480,,6,2013,,5,11,84699,,,,41,1,12240,2008,2008,,,1347.5,11.10653204,11.10653204
38898,,38710,,6,2013,,3,2,76938,,,,41,1,41310,2009,2009,,,-188,-0.483315338,0.483315338
39282,,38710,,6,2013,,3,2,76938,,,,41,1,41850,2009,2009,,,-572,-1.456137671,1.456137671
826.6666667,,720,,6,2013,,6,1,83907,,,,41,1,910,2009,2008,,,-106.6666667,-12.90322581,12.90322581
17190,,17860,,6,2013,,4,2,78041,,,,41,1,18870,2009,2008,,,670,3.897614892,3.897614892
10772.5,,8450,,6,2013,,4,2,78041,,,,41,1,12330,2009,2008,,,-2322.5,-21.55952657,21.55952657
17465,,16250,,6,2013,,4,2,78041,,,,41,1,18210,2009,2008,,,-1215,-6.956770684,6.956770684
19072.5,,18460,,6,2013,,4,2,78041,,,,41,1,20990,2009,2008,,,-612.5,-3.211430069,3.211430069
54212.5,,54210,,6,2013,,1,1,83663,,,,41,1,61300,2010,2008,,,-2.5,-0.004611483,0.004611483
57187.5,,57190,,6,2013,,1,1,83663,,,,41,1,64550,2010,2008,,,2.5,0.004371585,0.004371585
48805,,48800,,6,2013,,1,1,83663,,,,41,1,56170,2010,2008,,,-5,-0.010244852,0.010244852
2686,,2700,,6,2013,,3,7,89470,,,,41,1,2770,2010,2009,,,14,0.521221147,0.521221147
2560,,2620,,6,2013,,4,1,83426,,,,41,1,2620,2011,2009,,,60,2.34375,2.34375
1836,,1840,,6,2013,,5,1,83923,,,,41,1,1900,2011,2009,,,4,0.217864924,0.217864924
1836,,1840,,6,2013,,5,1,87206,,,,41,1,1900,2011,2009,,,4,0.217864924,0.217864924
3893.333333,,3870,,6,2013,,5,1,86718,,,,41,1,4080,2011,2009,,,-23.333333,-0.59931506,0.59931506
1176.666667,,1180,,6,2013,,5,1,86721,,,,41,1,1220,2011,2009,,,3.333333,0.283286091,0.283286091
1820,,1820,,6,2013,,5,1,86721,,,,41,1,1890,2011,2009,,,0,0,0
1045,,1050,,6,2013,,5,1,88682,,,,41,1,1070,2011,2011,,,5,0.4784689,0.4784689
1753.333333,,1460,,6,2013,,5,1,84521,,,,41,1,1850,2011,2009,,,-293.333333,-16.73003801,16.73003801
3240,,2850,,6,2013,,5,1,84521,,,,41,1,3430,2011,2009,,,-390,-12.03703704,12.03703704
3380,,2960,,6,2013,,5,1,84521,,,,41,1,3590,2011,2009,,,-420,-12.4260355,12.4260355
3596.666667,,2980,,6,2013,,6,1,84521,,,,41,1,3630,2011,2009,,,-616.666667,-17.1455051,17.1455051
14726.66667,,14390,,6,2013,,3,1,82315,,,,41,1,14840,2011,2009,,,-336.66667,-2.286102331,2.286102331
9196.666667,,8820,,6,2013,,3,1,82315,,,,41,1,9410,2011,2009,,,-376.666667,-4.095686847,4.095686847
13150,,12530,,6,2013,,3,1,82315,,,,41,1,13860,2011,2009,,,-620,-4.714828897,4.714828897
12580,,11580,,6,2013,,3,1,82315,,,,41,1,13000,2011,2009,,,-1000,-7.949125596,7.949125596
9530,,9530,,6,2013,,3,1,82315,,,,41,1,9530,2011,2009,,,0,0,0
6560,,5860,,6,2013,,3,1,82315,,,,41,1,6560,2011,2009,,,-700,-10.67073171,10.67073171
8730,,7790,,6,2013,,3,1,82315,,,,41,1,8760,2011,2009,,,-940,-10.7674685,10.7674685
6560,,5860,,6,2013,,3,1,84521,,,,41,1,6560,2011,2009,,,-700,-10.67073171,10.67073171
4190,,4280,,6,2013,,4,1,86718,,,,41,1,4240,2011,2009,,,90,2.14797136,2.14797136
4330,,4330,,6,2013,,4,1,82315,,,,41,1,4330,2011,2009,,,0,0,0
8866.666667,,7840,,6,2013,,4,1,84521,,,,41,1,9130,2011,2009,,,-1026.666667,-11.57894737,11.57894737
4000,,3790,,6,2013,,5,1,82315,,,,41,1,4150,2011,2009,,,-210,-5.25,5.25
3850,,3590,,6,2013,,5,1,82315,,,,41,1,3850,2011,2009,,,-260,-6.753246753,6.753246753
5116.666667,,4390,,6,2013,,5,1,84521,,,,41,1,5310,2011,2009,,,-726.666667,-14.2019544,14.2019544
4000,,3790,,6,2013,,5,1,84521,,,,41,1,4150,2011,2009,,,-210,-5.25,5.25
41306.66667,,39910,,6,2013,,1,1,77355,,,,41,1,44290,2012,2008,,,-1396.66667,-3.381213694,3.381213694
41698.33333,,41200,,6,2013,,1,1,77355,,,,41,1,44590,2012,2008,,,-498.33333,-1.195091722,1.195091722
1080,,910,,6,2013,,5,1,83406,,,,41,1,1100,2012,2010,,,-170,-15.74074074,15.74074074
1802.5,,1460,,6,2013,,5,1,83406,,,,41,1,1830,2012,2010,,,-342.5,-19.00138696,19.00138696
48534.16667,,47020,,6,2013,,1,1,77355,,,,41,1,51580,2012,2008,,,-1514.16667,-3.11979534,3.11979534
10636.66667,,10640,,6,2013,,1,1,81486,,,,41,1,11620,2012,2008,,,3.33333,0.031338107,0.031338107
13556,,13680,,6,2013,,3,2,91544,,,,41,1,13840,2012,2009,,,124,0.914724107,0.914724107
13596,,12670,,6,2013,,3,2,91544,,,,41,1,13900,2012,2009,,,-926,-6.810826714,6.810826714
7270,,6720,,6,2014,,4,2,83203,,,,41,1,7500,2008,2009,,,-550,-7.565337001,7.565337001
24156,,22420,,6,2014,,3,2,83548,,,,41,1,25400,2008,2010,,,-1736,-7.186620301,7.186620301
29786,,25580,,6,2014,,3,2,83548,,,,41,1,30960,2008,2010,,,-4206,-14.12072786,14.12072786
30924,,25530,,6,2014,,1,3,85162,,,,41,1,32370,2009,2010,,,-5394,-17.4427629,17.4427629
42454,,37920,,6,2014,,1,3,85162,,,,41,1,43250,2009,2010,,,-4534,-10.6797946,10.6797946
46710,,44060,,6,2014,,1,3,85162,,,,41,1,48370,2009,2010,,,-2650,-5.673303361,5.673303361
51096,,48950,,6,2014,,1,3,85162,,,,41,1,53390,2009,2010,,,-2146,-4.199937373,4.199937373
145624,,144240,,6,2014,,1,1,86824,,,,41,1,150770,2009,2010,,,-1384,-0.950392792,0.950392792
27140,,32090,,6,2014,,1,1,86824,,,,41,1,27140,2009,2010,,,4950,18.23876197,18.23876197
41680,,37920,,6,2014,,1,1,81338,,,,41,1,43250,2009,2010,,,-3760,-9.021113244,9.021113244
46710,,44060,,6,2014,,1,1,81338,,,,41,1,48370,2009,2010,,,-2650,-5.673303361,5.673303361
62428,,60620,,6,2014,,1,1,84629,,,,41,1,64460,2009,2010,,,-1808,-2.896136349,2.896136349
65212,,63560,,6,2014,,1,1,84629,,,,41,1,67510,2009,2010,,,-1652,-2.533276084,2.533276084
14508,,15070,,6,2014,,3,3,85162,,,,41,1,14750,2009,2010,,,562,3.873724841,3.873724841
16572,,7740,,6,2014,,3,2,84556,,,,41,1,16750,2009,2010,,,-8832,-53.29471398,53.29471398
20128,,22420,,6,2014,,3,2,84556,,,,41,1,20420,2009,2010,,,2292,11.38712242,11.38712242
22547.5,,19060,,6,2014,,3,1,86797,,,,41,1,23350,2009,2009,,,-3487.5,-15.46734671,15.46734671
21094,,17530,,6,2014,,4,3,85162,,,,41,1,22050,2009,2010,,,-3564,-16.89579975,16.89579975
29436,,26860,,6,2014,,4,3,85162,,,,41,1,29910,2009,2010,,,-2576,-8.75118902,8.75118902
8072,,8620,,6,2014,,4,3,85162,,,,41,1,8690,2009,2010,,,548,6.788899901,6.788899901
6668,,7080,,6,2014,,4,3,85162,,,,41,1,7020,2009,2010,,,412,6.178764247,6.178764247
14244,,12360,,6,2014,,4,1,81338,,,,41,1,14450,2009,2010,,,-1884,-13.22662174,13.22662174
18582,,17530,,6,2014,,4,1,81338,,,,41,1,18830,2009,2010,,,-1052,-5.661392746,5.661392746
21094,,17530,,6,2014,,4,1,81338,,,,41,1,22050,2009,2010,,,-3564,-16.89579975,16.89579975
29436,,26860,,6,2014,,4,1,81338,,,,41,1,29910,2009,2010,,,-2576,-8.75118902,8.75118902
30318,,26860,,6,2014,,4,1,81338,,,,41,1,30800,2009,2010,,,-3458,-11.40576555,11.40576555
23134,,26860,,6,2014,,4,1,81338,,,,41,1,23510,2009,2010,,,3726,16.10616409,16.10616409
19394,,26860,,6,2014,,4,1,81338,,,,41,1,20130,2009,2010,,,7466,38.4964422,38.4964422
13278,,26860,,6,2014,,4,1,81338,,,,41,1,13800,2009,2010,,,13582,102.2895014,102.2895014
13374,,26860,,6,2014,,4,1,81338,,,,41,1,13890,2009,2010,,,13486,100.8374458,100.8374458
12244,,11320,,6,2014,,4,1,81338,,,,41,1,12720,2009,2010,,,-924,-7.546553414,7.546553414
9964,,11320,,6,2014,,4,1,81338,,,,41,1,11760,2009,2010,,,1356,13.60899237,13.60899237
8764,,6200,,6,2014,,4,1,81338,,,,41,1,9130,2009,2010,,,-2564,-29.25604747,29.25604747
7962,,6200,,6,2014,,4,1,81338,,,,41,1,8300,2009,2010,,,-1762,-22.13011806,22.13011806
7950,,8310,,6,2014,,5,3,85162,,,,41,1,8120,2009,2010,,,360,4.528301887,4.528301887
54438,,47810,,6,2014,,1,11,84557,,,,41,1,60470,2010,2010,,,-6628,-12.17531871,12.17531871
1480,,1480,,6,2014,,5,1,X,,,,41,1,1480,2010,2008,,,0,0,0
48690,,42410,,6,2014,,1,1,78425,,,,41,1,52480,2010,2010,,,-6280,-12.89792565,12.89792565
55640,,42950,,6,2014,,1,1,78425,,,,41,1,53550,2010,2010,,,-12690,-22.80733285,22.80733285
57780,,49170,,6,2014,,1,11,84557,,,,41,1,64130,2010,2010,,,-8610,-14.90134995,14.90134995
56540,,47190,,6,2014,,1,11,84557,,,,41,1,62580,2010,2010,,,-9350,-16.53696498,16.53696498
6820,,6750,,6,2014,,1,2,18741,,,,41,1,6820,2010,2010,,,-70,-1.026392962,1.026392962
136886,,129660,,6,2014,,1,2,83500,,,,41,1,139040,2010,2010,,,-7226,-5.27884517,5.27884517
133248,,126870,,6,2014,,1,2,83500,,,,41,1,135430,2010,2010,,,-6378,-4.786563401,4.786563401
52122,,42410,,6,2014,,1,1,78425,,,,41,1,56530,2010,2010,,,-9712,-18.63320671,18.63320671
53174,,42950,,6,2014,,1,1,78425,,,,41,1,57690,2010,2010,,,-10224,-19.22744198,19.22744198
7820,,7890,,6,2014,,3,1,88393,,,,41,1,7820,2010,2009,,,70,0.895140665,0.895140665
7930,,10840,,6,2014,,3,1,88393,,,,41,1,7930,2010,2009,,,2910,36.69609079,36.69609079
11238,,10450,,6,2014,,3,11,84557,,,,41,1,12070,2010,2010,,,-788,-7.01192383,7.01192383
20874,,10450,,6,2014,,3,11,84557,,,,41,1,22490,2010,2010,,,-10424,-49.93772157,49.93772157
20662,,20750,,6,2014,,3,11,84557,,,,41,1,22260,2010,2010,,,88,0.425902623,0.425902623
21666,,20750,,6,2014,,3,11,84557,,,,41,1,23340,2010,2010,,,-916,-4.227822395,4.227822395
20104,,14390,,6,2014,,3,11,84557,,,,41,1,21470,2010,2010,,,-5714,-28.42220454,28.42220454
14904,,16510,,6,2014,,3,2,78278,,,,41,1,15570,2010,2010,,,1606,10.7756307,10.7756307
16666,,18220,,6,2014,,3,2,78278,,,,41,1,17260,2010,2010,,,1554,9.324372975,9.324372975
11026,,10860,,6,2014,,3,2,78278,,,,41,1,11070,2010,2010,,,-166,-1.505532378,1.505532378
9352,,4930,,6,2014,,3,2,78278,,,,41,1,9640,2010,2010,,,-4422,-47.28400342,47.28400342
15940,,15530,,6,2014,,3,1,83555,,,,41,1,16390,2010,2010,,,-410,-2.572145546,2.572145546
29310,,20270,,6,2014,,4,1,88393,,,,41,1,29310,2010,2009,,,-9040,-30.8427158,30.8427158
7340,,8440,,6,2014,,4,1,88393,,,,41,1,7340,2010,2009,,,1100,14.98637602,14.98637602
7270,,6750,,6,2014,,4,2,18741,,,,41,1,7270,2010,2010,,,-520,-7.152682256,7.152682256
17332,,16140,,6,2014,,3,1,75520,,,,41,1,19160,2011,2010,,,-1192,-6.877452112,6.877452112
1452,,1370,,6,2014,,5,1,83444,,,,41,1,1540,2011,2010,,,-82,-5.64738292,5.64738292
65892,,65750,,6,2014,,1,1,90598,,,,41,1,70650,2011,2010,,,-142,-0.215504158,0.215504158
18396,,18310,,6,2014,,3,1,75520,,,,41,1,19940,2011,2010,,,-86,-0.467492933,0.467492933
16040,,15570,,6,2014,,3,1,75520,,,,41,1,17690,2011,2010,,,-470,-2.930174564,2.930174564
4980,,4980,,6,2014,,4,1,92262,,,,41,1,5100,2012,2010,,,0,0,0
1050,,1050,,6,2014,,5,1,86724,,,,41,1,1050,2012,2009,,,0,0,0
2530,,1480,,6,2014,,5,1,79559,,,,41,1,2530,2012,2010,,,-1050,-41.50197628,41.50197628
22057.5,,22050,,6,2014,,3,1,90771,,,,41,1,22050,2012,2009,,,-7.5,-0.03400204,0.03400204
10260,,10260,,6,2014,,4,1,93543,,,,41,1,10510,2012,2010,,,0,0,0
22750,,24900,,6,2014,,4,1,93543,,,,41,1,23590,2012,2010,,,2150,9.450549451,9.450549451
15110,,17780,,6,2014,,4,2,86867,,,,41,1,15190,2012,2010,,,2670,17.67041694,17.67041694
9180,,7680,,6,2014,,4,2,93758,,,,41,1,9700,2012,2010,,,-1500,-16.33986928,16.33986928
10160,,15740,,6,2014,,4,2,93758,,,,41,1,10700,2012,2010,,,5580,54.92125984,54.92125984
46898,,44490,,6,2016,,1,1,86920,,,,41,1,52870,2010,2008,,,-2408,-5.134547315,5.134547315
4798,,4800,,6,2016,,5,1,86920,,,,41,1,5410,2010,2008,,,2,0.041684035,0.041684035
19860,,11440,,6,2016,,3,1,88775,,,,41,1,19860,2010,2009,,,-8420,-42.39677744,42.39677744
32381,,24790,,6,2016,,3,2,89905,,,,41,1,32710,2010,2009,,,-7591,-23.44275964,23.44275964
37696.5,,24790,,6,2016,,3,2,89905,,,,41,1,38050,2010,2009,,,-12906.5,-34.2379266,34.2379266
36050,,24790,,6,2016,,3,2,89905,,,,41,1,36400,2010,2009,,,-11260,-31.23439667,31.23439667
59360,,48840,,6,2016,,1,1,25521,,,,41,1,64400,2011,2009,,,-10520,-17.72237197,17.72237197
52355,,52430,,6,2016,,1,1,25521,,,,41,1,57500,2011,2009,,,75,0.143252793,0.143252793
-40029,,27980,,6,2016,,3,12,88407,,,,41,1,21420,2011,2010,,,68009,-169.899323,169.899323
57570,,57610,,6,2016,,1,1,25521,,,,41,1,63100,2011,2009,,,40,0.069480632,0.069480632
77379,,77380,,6,2016,,1,1,87941,,,,41,1,82830,2011,2010,,,1,0.00129234,0.00129234
97721,,82670,,6,2016,,1,1,87943,,,,41,1,100700,2011,2010,,,-15051,-15.40201185,15.40201185
67339,,67100,,6,2016,,1,1,88085,,,,41,1,71140,2011,2010,,,-239,-0.354920625,0.354920625
107862,,87560,,6,2016,,1,1,90112,,,,41,1,113550,2011,2010,,,-20302,-18.82219874,18.82219874
68635,,68640,,6,2016,,1,1,90120,,,,41,1,69010,2011,2010,,,5,0.007284913,0.007284913
111862,,114580,,6,2016,,1,1,86979,,,,41,1,112180,2011,2010,,,2718,2.42977955,2.42977955
46376,,48430,,6,2016,,1,11,25733,,,,41,1,52520,2011,2010,,,2054,4.429015008,4.429015008
61121,,62680,,6,2016,,1,11,25733,,,,41,1,70250,2011,2010,,,1559,2.550678163,2.550678163
97959,,92130,,6,2016,,1,11,25733,,,,41,1,110970,2011,2010,,,-5829,-5.950448657,5.950448657
89654,,86960,,6,2016,,1,11,25733,,,,41,1,98960,2011,2010,,,-2694,-3.004885449,3.004885449
79472,,102590,,6,2016,,1,11,25733,,,,41,1,87950,2011,2010,,,23118,29.08949064,29.08949064
66796,,66790,,6,2016,,1,11,25733,,,,41,1,75100,2011,2010,,,-6,-0.008982574,0.008982574
65619,,65750,,6,2016,,1,11,25733,,,,41,1,72990,2011,2010,,,131,0.1996373,0.1996373
53307,,61590,,6,2016,,1,11,25733,,,,41,1,62370,2011,2010,,,8283,15.53829703,15.53829703
53071,,61500,,6,2016,,1,11,25733,,,,41,1,61240,2011,2010,,,8429,15.88249703,15.88249703
73691,,81520,,6,2016,,1,11,25733,,,,41,1,83450,2011,2010,,,7829,10.62409249,10.62409249
20583,,28590,,6,2016,,1,12,88407,,,,41,1,22290,2011,2010,,,8007,38.90103483,38.90103483
19422,,27090,,6,2016,,1,12,88407,,,,41,1,21000,2011,2010,,,7668,39.48100093,39.48100093
26586,,27300,,6,2016,,1,12,88407,,,,41,1,29220,2011,2010,,,714,2.685624013,2.685624013
10578,,6380,,6,2016,,3,12,88407,,,,41,1,10860,2011,2010,,,-4198,-39.68614105,39.68614105
11728,,11110,,6,2016,,3,12,88407,,,,41,1,11980,2011,2010,,,-618,-5.269440655,5.269440655
8242,,7740,,6,2016,,3,12,88407,,,,41,1,8380,2011,2010,,,-502,-6.090754671,6.090754671
19490,,22420,,6,2016,,3,12,88407,,,,41,1,20060,2011,2010,,,2930,15.03335044,15.03335044
22063,,22420,,6,2016,,3,12,88407,,,,41,1,22900,2011,2010,,,357,1.618093641,1.618093641
22453,,22420,,6,2016,,3,12,88407,,,,41,1,23290,2011,2010,,,-33,-0.146973678,0.146973678
28384,,25580,,6,2016,,3,12,88407,,,,41,1,28930,2011,2010,,,-2804,-9.878804961,9.878804961
28310,,25580,,6,2016,,3,12,88407,,,,41,1,28850,2011,2010,,,-2730,-9.643235606,9.643235606
29856,,25580,,6,2016,,3,12,88407,,,,41,1,30420,2011,2010,,,-4276,-14.32207931,14.32207931
29116,,25580,,6,2016,,3,12,88407,,,,41,1,29830,2011,2010,,,-3536,-12.14452535,12.14452535
26372,,25580,,6,2016,,3,12,88407,,,,41,1,27080,2011,2010,,,-792,-3.003185196,3.003185196
28060,,25580,,6,2016,,3,12,88407,,,,41,1,28780,2011,2010,,,-2480,-8.838203849,8.838203849
24874,,25580,,6,2016,,3,12,88407,,,,41,1,25330,2011,2010,,,706,2.838305057,2.838305057
28334,,25580,,6,2016,,3,12,88407,,,,41,1,28940,2011,2010,,,-2754,-9.719771299,9.719771299
28772,,25580,,6,2016,,3,12,88407,,,,41,1,29420,2011,2010,,,-3192,-11.09411928,11.09411928
21043,,17300,,6,2016,,3,12,88407,,,,41,1,21430,2011,2010,,,-3743,-17.78738773,17.78738773
18893,,17730,,6,2016,,3,12,88407,,,,41,1,19490,2011,2010,,,-1163,-6.155719049,6.155719049
29343,,32620,,6,2016,,3,11,25733,,,,41,1,30750,2011,2010,,,3277,11.16791057,11.16791057
35191,,32620,,6,2016,,3,11,25733,,,,41,1,38470,2011,2010,,,-2571,-7.305845245,7.305845245
21422,,24120,,6,2016,,3,11,25733,,,,41,1,23510,2011,2010,,,2698,12.59452899,12.59452899
19574,,24120,,6,2016,,3,11,25733,,,,41,1,21140,2011,2010,,,4546,23.22468581,23.22468581
19013,,24120,,6,2016,,3,11,25733,,,,41,1,20570,2011,2010,,,5107,26.86056908,26.86056908
21236,,24120,,6,2016,,3,11,25733,,,,41,1,22790,2011,2010,,,2884,13.580712,13.580712
25096,,24120,,6,2016,,3,11,25733,,,,41,1,26650,2011,2010,,,-976,-3.889065987,3.889065987
21788,,24120,,6,2016,,3,11,25733,,,,41,1,23510,2011,2010,,,2332,10.70313934,10.70313934
4030,,8800,,6,2016,,4,1,84964,,,,41,1,4030,2011,2011,,,4770,118.3622829,118.3622829
8320,,6020,,6,2016,,4,11,25733,,,,41,1,10570,2011,2010,,,-2300,-27.64423077,27.64423077
23463,,15230,,6,2016,,4,11,25733,,,,41,1,28380,2011,2010,,,-8233,-35.08928952,35.08928952
45544.5,,45880,,6,2016,,1,3,77801,,,,41,1,49300,2012,2009,,,335.5,0.736642185,0.736642185
45557.5,,45630,,6,2016,,1,3,77801,,,,41,1,49250,2012,2009,,,72.5,0.159139549,0.159139549
44734,,44930,,6,2016,,1,3,77801,,,,41,1,48430,2012,2009,,,196,0.438145482,0.438145482
48840,,48840,,6,2016,,1,3,77801,,,,41,1,52060,2012,2009,,,0,0,0
52427.5,,52430,,6,2016,,1,3,77801,,,,41,1,55840,2012,2009,,,2.5,0.00476849,0.00476849
48626,,47810,,6,2016,,1,3,77801,,,,41,1,51770,2012,2010,,,-816,-1.678114589,1.678114589
48216,,47220,,6,2016,,1,3,77801,,,,41,1,51360,2012,2010,,,-996,-2.065704331,2.065704331
11514,,13220,,6,2016,,4,2,92647,,,,41,1,12630,2012,2010,,,1706,14.81674483,14.81674483
1646.5,,1520,,6,2016,,5,1,87230,,,,41,1,1720,2012,2009,,,-126.5,-7.682963863,7.682963863
7957,,8050,,6,2016,,5,1,92207,,,,41,1,8500,2012,2010,,,93,1.168782204,1.168782204
