BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,State,CounterID,FunctionalClass,DiffYear,AdjustedForecast,Error,AbsError,PercentError,AbsPE,FunctionalClassName,MethodologyName,AreaTypeName,UnemploymentRate_ForecastYear,UnemploymentRate_YearProduced,UnemploymentRate_OpeningYear
(M.P. 17.387).",1,12-24864-755046,2012,14700,755046,12,12-24864-755046,3,3,17700,-3000,3000,-16.94915254,16.94915254,Principle Arterial,Professional Judgement,Urban,8.5,4,8.5
"The SR 500 Resurfacing Project from Dudley Avenue (M.P. 21.784) to the Lake County Line (M.P.
22.865)",2007,422003-1,1,3,FL,No Tolls on 1+ lane,26000,2010,1,2007,5,1,"MP 21,784 to MP 22.865","12-9173-422003-1-The SR 500 Resurfacing Project from Dudley Avenue (M.P. 21.784) to the Lake County Line (M.P.
22.865)",1,12-24868-750642,2012,25000,750642,12,12-24868-750642,3,3,26000,-1000,1000,-3.846153846,3.846153846,Principle Arterial,Traffic Count Trend,Urban,8.5,4,8.5
"SR 500 Resurfacing Project from Shader Road (M.P.2.459) to Apopka City Limits
(M.P. 7.298)",2007,422002-1,1,3,FL,No Tolls on 1+ lane,45000,2010,1,2007,5,5,,"12-9174-422002-1-SR 500 Resurfacing Project from Shader Road (M.P.2.459) to Apopka City Limits
(M.P. 7.298)",1,12-24869-750105,2012,29500,750105,12,12-24869-750105,3,3,45000,-15500,15500,-34.44444444,34.44444444,Principle Arterial,Professional Judgement,Urban,8.5,4,8.5
SR 5 Resurfacing Project rom Rocky Point Road (M.P. 8.809) to SR 514 (M.P. 11.390,2007,421990-1,1,3,FL,No Tolls on 1+ lane,14200,2010,1,2007,5,5,MP 8.809 to MO 11.390,12-9178-421990-1-SR 5 Resurfacing Project rom Rocky Point Road (M.P. 8.809) to SR 514 (M.P. 11.390,1,12-24873-700114,2012,14008,700114,12,12-24873-700114,3,3,14200,-192,192,-1.352112676,1.352112676,Principle Arterial,Professional Judgement,Urban,8.5,4,8.5
"The Resurfacing Project for SR 5/US 1 begin at
the Indian River County Line (M.P. 0.000) and end at SR 514/Malabar Road (M.P. 11.390).",2002,409166-1,1,3,FL,No Tolls on 1+ lane,13400,2004,1,2002,5,5,MP 0.000 to MP 11.39,"12-9306-409166-1-The Resurfacing Project for SR 5/US 1 begin at
the Indian River County Line (M.P. 0.000) and end at SR 514/Malabar Road (M.P. 11.390).",1,12-24996-700114,2006,15789,700114,12,12-24996-700114,3,2,13400,2389,2389,17.82835821,17.82835821,Principle Arterial,Professional Judgement,Urban,8.5,4,3.2
"The SR 500 Resurfacing Project North East 136th Avenue (M.P. 0.502) to Marion County Line
(M.P. 1.016).",2008,421989-1,1,3,FL,No Tolls on 1+ lane,37300,2011,1,2008,5,1,MP .502 to MO 1.016,"12-9179-421989-1-The SR 500 Resurfacing Project North East 136th Avenue (M.P. 0.502) to Marion County Line
(M.P. 1.016).",1,12-24874-180209,2013,36500,180209,12,12-24874-180209,3,3,37300,-800,800,-2.144772118,2.144772118,Principle Arterial,Traffic Count Trend,Urban,3.2,5.6,
The SR 500 Resurfacing Project from S. of SE 178th (M.P. 0.074) to N. of SE 178th (M.P. 0.324).,2005,416188-1,1,1,FL,No Tolls on 1+ lane,42100,2007,1,2005,5,1,MP 0.074 to MP 0.324,12-9247-416188-1-The SR 500 Resurfacing Project from S. of SE 178th (M.P. 0.074) to N. of SE 178th (M.P. 0.324).,1,12-24940-180209,2009,35500,180209,12,12-24940-180209,3,2,42100,-6600,6600,-15.67695962,15.67695962,Principle Arterial,Traffic Count Trend,Rural,7.2,6.3,10.4
"The SR 44 resurfacing project from West of I-75 (M.P. 7.987) to East of Parkwood Oaks/Village
Drive (M.P. 12.460).",2009,421988-1,1,1,FL,No Tolls on 1+ lane,14200,2011,1,2009,5,5,MP 7.987 to MP 12.460,"12-9180-421988-1-The SR 44 resurfacing project from West of I-75 (M.P. 7.987) to East of Parkwood Oaks/Village
Drive (M.P. 12.460).",1,12-24875-180102,2013,14300,180102,12,12-24875-180102,3,2,14200,100,100,0.704225352,0.704225352,Principle Arterial,Professional Judgement,Rural,10.4,3.7,
"The SR 471 Resurfacing Project from SR 50/SR 471 intersection (M.P. 4.262) to north of CR 478A
(M.P. 8.384).",2007,421986-1,1,1,FL,No Tolls on 1+ lane,4250,2010,1,2007,5,4,MP 4.262 to MP 8.384,"12-9181-421986-1-The SR 471 Resurfacing Project from SR 50/SR 471 intersection (M.P. 4.262) to north of CR 478A
(M.P. 8.384).",1,12-24876-180061,2012,4700,180061,12,12-24876-180061,4,3,4250,450,450,10.58823529,10.58823529,Minor Arterial,Regional Travel Demand Model,Rural,7.2,10.4,8.5
"The SR 19 Resurfacing Project rom the CR 445 (M.P. 0.569) to the Marion/Lake County Line (M.P.
9.725) and to SR 40 (M.P. 0.225).",2007,421979-1,1,1,FL,No Tolls on 1+ lane,3000,2010,1,2007,5,5,MP .569 to MP 9/725,"12-9184-421979-1-The SR 19 Resurfacing Project rom the CR 445 (M.P. 0.569) to the Marion/Lake County Line (M.P.
9.725) and to SR 40 (M.P. 0.225).",1,12-24879-110365,2012,2900,110365,12,12-24879-110365,4,3,3000,-100,100,-3.333333333,3.333333333,Minor Arterial,Professional Judgement,Rural,8.5,4,8.5
The SR 40 Resurfacing Project from 3rd Street (M.P. 7.196) to Volusia County Line (M.P. 7.796).,2007,421978-1,1,1,FL,No Tolls on 1+ lane,7400,2010,1,2007,5,5,MP 7.196 to MP 7.796,12-9185-421978-1-The SR 40 Resurfacing Project from 3rd Street (M.P. 7.196) to Volusia County Line (M.P. 7.796).,1,12-24880-110050,2012,7100,110050,12,12-24880-110050,3,3,7400,-300,300,-4.054054054,4.054054054,Principle Arterial,Professional Judgement,Rural,8.5,4,8.5
"SR 19 Resurfacing Project from North of Little Lake Harris Bridge (M.P. 1.518) to North of CR
561 (M.P. 4.822)",2008,421976-1,1,3,FL,No Tolls on 1+ lane,14600,2011,1,2008,5,1,MP 1.518 to MP 4.822,"12-9187-421976-1-SR 19 Resurfacing Project from North of Little Lake Harris Bridge (M.P. 1.518) to North of CR
561 (M.P. 4.822)",1,12-24882-110049,2013,10400,110494,12,12-24882-110049,4,3,14600,-4200,4200,-28.76712329,28.76712329,Minor Arterial,Traffic Count Trend,Urban,8.5,4,
SR 33 Resurfacing Project from south of Wright St. (M.P. 13.715) to Bluff Lake Road (M.P. 16.260,2008,421974-1,1,3,FL,No Tolls on 1+ lane,25200,2011,1,2008,5,1,,12-9189-421974-1-SR 33 Resurfacing Project from south of Wright St. (M.P. 13.715) to Bluff Lake Road (M.P. 16.260,1,12-24884-110241,2013,16100,110241,12,12-24884-110241,4,3,25200,-9100,9100,-36.11111111,36.11111111,Minor Arterial,Traffic Count Trend,Urban,7.2,6.3,
"The SR 5/ US 1 Resurfacing Project SR 400/Beville Rd. (M.P. 30.564) to Magnolia St. (M.P.
32.540).",2008,421621-1,1,3,FL,No Tolls on 1+ lane,30800,2011,1,2008,5,5,,"12-9190-421621-1-The SR 5/ US 1 Resurfacing Project SR 400/Beville Rd. (M.P. 30.564) to Magnolia St. (M.P.
32.540).",1,12-24885-795066,2013,28000,795066,12,12-24885-795066,3,3,30800,-2800,2800,-9.090909091,9.090909091,Principle Arterial,Professional Judgement,Urban,7.2,6.3,
"The SR 600 Resurfacing Project from 0.20 mile west of SR 415 (M.P. 15.440) to 0.05 mile west of
SR 483 (M.P. 18.660)",2006,419595-1,1,3,FL,No Tolls on 1+ lane,49000,2009,1,2006,5,5,,"12-9191-419595-1-The SR 600 Resurfacing Project from 0.20 mile west of SR 415 (M.P. 15.440) to 0.05 mile west of
SR 483 (M.P. 18.660)",1,12-24886-795172,2011,43500,795172,12,12-24886-795172,3,3,49000,-5500,5500,-11.2244898,11.2244898,Principle Arterial,Professional Judgement,Urban,7.2,6.3,9.9
"The SR 600 Resurfacing Project from 0.20 mile west of SR 415 (M.P. 15.440) to 0.05 mile west of
SR 483 (M.P. 18.660)",2006,419596-1,1,3,FL,No Tolls on 1+ lane,50000,2009,1,2006,5,5,,"12-9192-419596-1-The SR 600 Resurfacing Project from 0.20 mile west of SR 415 (M.P. 15.440) to 0.05 mile west of
SR 483 (M.P. 18.660)",2,12-24887-795094,2011,39000,795094,12,12-24887-795094,3,3,50000,-11000,11000,-22,22,Principle Arterial,Professional Judgement,Urban,10,3.2,9.9
The SR 25 Resurfacing Project from CR 33 (M.P. 0.000) to Sunshine Avenue (M.P. 4.150).,2006,419591-1,1,3,FL,No Tolls on 1+ lane,34900,2009,1,2006,5,4,,12-9197-419591-1-The SR 25 Resurfacing Project from CR 33 (M.P. 0.000) to Sunshine Avenue (M.P. 4.150).,1,12-24891-115120,2011,29000,115120,12,12-24891-115120,3,3,34900,-5900,5900,-16.90544413,16.90544413,Principle Arterial,Regional Travel Demand Model,Urban,10,3.2,9.9
"The SR 44 Resurfacing Project from Lake County Line (M.P. 0.000) to Boundary
Ave (M.P. 4.113)",2007,419589-1,1,1,FL,No Tolls on 1+ lane,12900,2010,1,2007,5,5,M.P. 0.000 to M.P. 2.254,"12-9199-419589-1-The SR 44 Resurfacing Project from Lake County Line (M.P. 0.000) to Boundary
Ave (M.P. 4.113)",1,12-24893-791007,2012,9400,791007,12,12-24893-791007,3,3,12900,-3500,3500,-27.13178295,27.13178295,Principle Arterial,Professional Judgement,Rural,10,3.2,8.5
"The SR 44 Resurfacing Project from Lake County Line (M.P. 0.000) to Boundary
Ave (M.P. 4.113)",2007,419597-1A,1,3,FL,No Tolls on 1+ lane,13700,2010,1,2007,5,5,M.P. 2.254 to M.P. 4.113,"12-9200-419597-1A-The SR 44 Resurfacing Project from Lake County Line (M.P. 0.000) to Boundary
Ave (M.P. 4.113)",2,12-24894-790274,2012,12500,790274,12,12-24894-790274,3,3,13700,-1200,1200,-8.759124088,8.759124088,Principle Arterial,Professional Judgement,Urban,8.5,4,8.5
"The SR 5  Resurfacing Project from Woodland Avenue (M.P. 5.868) to the Flagler County Line (M.P.
12.803).",2006,419588-1,1,3,FL,No Tolls on 1+ lane,34200,2008,1,2006,5,1,,"12-9201-419588-1-The SR 5  Resurfacing Project from Woodland Avenue (M.P. 5.868) to the Flagler County Line (M.P.
12.803).",1,12-24895-790100,2010,29000,790100,12,12-24895-790100,3,2,34200,-5200,5200,-15.20467836,15.20467836,Principle Arterial,Traffic Count Trend,Urban,8.5,4,11
"The SR 5  Resurfacing Project from Woodland Avenue (M.P. 5.868) to the Flagler County Line (M.P.
12.803).",2006,419588-2,1,3,FL,No Tolls on 1+ lane,20200,2008,1,2006,5,1,,"12-9202-419588-2-The SR 5  Resurfacing Project from Woodland Avenue (M.P. 5.868) to the Flagler County Line (M.P.
12.803).",2,12-24896-791019,2010,18200,791019,12,12-24896-791019,3,2,20200,-2000,2000,-9.900990099,9.900990099,Principle Arterial,Traffic Count Trend,Urban,11.1,3.2,11
"The SR 15 - Resurfacing Project from Anderson Street (M.P. 17.608) to CR 527/Orange Ave (M.P.
19.911)",2006,419587-1,1,3,FL,No Tolls on 1+ lane,18000,2009,1,2006,5,4,,"12-9203-419587-1-The SR 15 - Resurfacing Project from Anderson Street (M.P. 17.608) to CR 527/Orange Ave (M.P.
19.911)",1,12-24897-755172,2011,7600,755172,12,12-24897-755172,5,3,18000,-10400,10400,-57.77777778,57.77777778,Major Collector,Regional Travel Demand Model,Urban,11.1,3.2,9.9
"The SR 15 - Resurfacing Project from Anderson Street (M.P. 17.608) to CR 527/Orange Ave (M.P.
19.911)",2006,419587-2,1,3,FL,No Tolls on 1+ lane,23500,2009,1,2006,5,4,,"12-9204-419587-2-The SR 15 - Resurfacing Project from Anderson Street (M.P. 17.608) to CR 527/Orange Ave (M.P.
19.911)",2,12-24898-750551,2011,16000,750551,12,12-24898-750551,5,3,23500,-7500,7500,-31.91489362,31.91489362,Major Collector,Regional Travel Demand Model,Urban,10,3.2,9.9
"The SR 35  Resurfacing Project from 200 feet south of Juniper Road (M.P. 3.910) to 0.350 mile south of
SR 464 (M.P. 5.100).",2006,419586-1,1,3,FL,No Tolls on 1+ lane,15900,2008,1,2006,5,1,,"12-9205-419586-1-The SR 35  Resurfacing Project from 200 feet south of Juniper Road (M.P. 3.910) to 0.350 mile south of
SR 464 (M.P. 5.100).",1,12-24899-360469,2010,19000,360469,12,12-24899-360469,4,2,15900,3100,3100,19.49685535,19.49685535,Minor Arterial,Traffic Count Trend,Urban,10,3.2,11
"The SR 25 - Resurfacing Project from SR 200 (M.P. 0.000) to 512 North of NW 28th Street (M.P.
2.606)",2006,419585-1,1,3,FL,No Tolls on 1+ lane,30500,2008,1,2006,5,5,,"12-9206-419585-1-The SR 25 - Resurfacing Project from SR 200 (M.P. 0.000) to 512 North of NW 28th Street (M.P.
2.606)",1,12-24900-365022,2010,28000,365022,12,12-24900-365022,3,2,30500,-2500,2500,-8.196721311,8.196721311,Principle Arterial,Professional Judgement,Urban,11.1,3.2,11
The SR 45 Resurfacing Project from SW 108th Place (M.P. 1.650) to SR 40 (M.P. 4.792,2006,419584-1,1,1,FL,No Tolls on 1+ lane,16900,2009,1,2006,5,5,,12-9208-419584-1-The SR 45 Resurfacing Project from SW 108th Place (M.P. 1.650) to SR 40 (M.P. 4.792,1,12-24902-360452,2011,18900,360452,12,12-24902-360452,3,3,16900,2000,2000,11.83431953,11.83431953,Principle Arterial,Professional Judgement,Rural,11.1,3.2,9.9
"The SR 19  Resurfacing Project from NE 133rd Lane (M.P. 15.735) to Putnam County Line (M.P.
17.448)",2006,419583-1,1,1,FL,No Tolls on 1+ lane,5000,2008,1,2006,5,1,,"12-9209-419583-1-The SR 19  Resurfacing Project from NE 133rd Lane (M.P. 15.735) to Putnam County Line (M.P.
17.448)",1,12-24903-361016,2010,3200,361016,12,12-24903-361016,4,2,5000,-1800,1800,-36,36,Minor Arterial,Traffic Count Trend,Rural,10,3.2,11
The SR 414 Resurfacing Project from Lake Destiny Drive (M.P. 0.000) to SR 15/600 (M.P. 2.485,2006,419582-1,1,3,FL,Static Tolls on 1+ lane,57500,2009,1,2006,5,1,,12-9210-419582-1-The SR 414 Resurfacing Project from Lake Destiny Drive (M.P. 0.000) to SR 15/600 (M.P. 2.485,1,12-24904-750578,2011,54000,750578,12,12-24904-750578,4,3,57500,-3500,3500,-6.086956522,6.086956522,Minor Arterial,Traffic Count Trend,Urban,11.1,3.2,9.9
"The SR 530 Resurfacing Project from Ramps @ SR 25 (M.P. 0.447) to the Orange County Line (M.P.
1.301).",2006,419581-1,1,1,FL,No Tolls on 1+ lane,47700,2008,1,2006,5,4,,"12-9212-419581-1-The SR 530 Resurfacing Project from Ramps @ SR 25 (M.P. 0.447) to the Orange County Line (M.P.
1.301).",1,12-24906-110470,2010,50000,110470,12,12-24906-110470,3,2,47700,2300,2300,4.821802935,4.821802935,Principle Arterial,Regional Travel Demand Model,Rural,10,3.2,11
The SR 19 Resurfacing Project from 127 ft North of CR 42 (M.P. 7.612) to CR 445 (M.P. 12.772).,2006,419564-1,1,1,FL,No Tolls on 1+ lane,7100,2009,1,2006,5,4,MP 7.612 to MP 12.772,12-9215-419564-1-The SR 19 Resurfacing Project from 127 ft North of CR 42 (M.P. 7.612) to CR 445 (M.P. 12.772).,1,12-24909-110297,2011,5300,110297,12,12-24909-110297,4,3,7100,-1800,1800,-25.35211268,25.35211268,Minor Arterial,Regional Travel Demand Model,Rural,11.1,3.2,9.9
"The SR 19 Traffic Operations Improvement Project on SR 19 at the Pittman Work Center Entrance from (M.P.
0.000) to (M.P. 1.100).",2009,417380-1,12,1,FL,No Tolls on 1+ lane,4700,2009,1,2009,5,4,,"12-9228-417380-1-The SR 19 Traffic Operations Improvement Project on SR 19 at the Pittman Work Center Entrance from (M.P.
0.000) to (M.P. 1.100).",1,12-24922-110297,2011,5300,110297,12,12-24922-110297,4,0,4700,600,600,12.76595745,12.76595745,Minor Arterial,Regional Travel Demand Model,Rural,10,3.2,9.9
"The SR 528  Resurfacing Project from 0. 4 Mi. West of Bridge #700110 (M.P. 5.912) to 0.158 Mi. East
of Bridge #700140 (EB ONLY) (M.P. 12.968).",2006,419563-1,1,3,FL,Static Tolls on 1+ lane,28700,2008,1,2006,5,1,,"12-9216-419563-1-The SR 528  Resurfacing Project from 0. 4 Mi. West of Bridge #700110 (M.P. 5.912) to 0.158 Mi. East
of Bridge #700140 (EB ONLY) (M.P. 12.968).",1,12-24910-700359,2010,55500,700359,12,12-24910-700359,3,2,28700,26800,26800,93.37979094,93.37979094,Principle Arterial,Traffic Count Trend,Urban,10,10.4,11
"The SR 15 - Resurfacing Project from Tremont Street (M.P. 12.234) to 0.12 Mi South of Country
Boulevard (M.P. 13.700)",2006,419562-1,1,3,FL,No Tolls on 1+ lane,26700,2009,1,2006,5,1,,"12-9219-419562-1-The SR 15 - Resurfacing Project from Tremont Street (M.P. 12.234) to 0.12 Mi South of Country
Boulevard (M.P. 13.700)",1,12-24913-920100,2011,32000,920100,12,12-24913-920100,3,3,26700,5300,5300,19.85018727,19.85018727,Principle Arterial,Traffic Count Trend,Urban,11.1,3.2,9.9
The SR 44B Resurfacing Project from SR 500(US 441) (M.P. 0.000) to US 1 (M.P. 2.110,2006,419561-1,1,3,FL,No Tolls on 1+ lane,15500,2009,1,2006,5,1,,12-9220-419561-1-The SR 44B Resurfacing Project from SR 500(US 441) (M.P. 0.000) to US 1 (M.P. 2.110,1,12-24914-110246,2011,11390,110246,12,12-24914-110246,3,3,15500,-4110,4110,-26.51612903,26.51612903,Principle Arterial,Traffic Count Trend,Urban,10,3.2,9.9
The SR 44B Add Lanes and Reconstruction Project The SR 44B Add Lanes and Reconstruction Project,2006,409870-1,4,3,FL,No Tolls on 1+ lane,16200,2010,1,2006,5,5,,12-9296-409870-1-The SR 44B Add Lanes and Reconstruction Project The SR 44B Add Lanes and Reconstruction Project,1,12-24988-110246,2012,11282,110246,12,12-24988-110246,3,4,16200,-4918,4918,-30.35802469,30.35802469,Principle Arterial,Professional Judgement,Urban,10,3.2,8.5
The SR 44 Add Left Turn Lane(s) project on SR 44 at the intersection of Royal Trails Rd from M.P. 16.644 to M.P. 16.854,2012,419370-1,4,1,FL,No Tolls on 1+ lane,5300,2014,1,2012,5,1,,12-9221-419370-1-The SR 44 Add Left Turn Lane(s) project on SR 44 at the intersection of Royal Trails Rd from M.P. 16.644 to M.P. 16.854,1,12-24915-110010,2016,5600,110010,12,12-24915-110010,3,2,5300,300,300,5.660377358,5.660377358,Principle Arterial,Traffic Count Trend,Rural,8.5,3.2,4.8
"The SR 400  Add Right Turn Lane(s) Project from I-4 Eastbound Off Ramps at Lake Mary Boulevard
(M.P. 8.330 to M.P. 8.340).",2006,419367-1,4,3,FL,No Tolls on 1+ lane,22700,2008,1,2006,5,5,,"12-9222-419367-1-The SR 400  Add Right Turn Lane(s) Project from I-4 Eastbound Off Ramps at Lake Mary Boulevard
(M.P. 8.330 to M.P. 8.340).",1,12-24916-772009,2010,8400,772009,12,12-24916-772009,1,2,22700,-14300,14300,-62.99559471,62.99559471,Interstate or Limited Access Facility,Professional Judgement,Urban,4.8,8.5,11
The SR 500 Add Turn Lanes Project from I-95 (M.P. 9.754) to Airport Boulevard (M.P. 14.770,2005,418328-1,4,3,FL,No Tolls on 1+ lane,32300,2010,1,2005,5,5,,12-9223-418328-1-The SR 500 Add Turn Lanes Project from I-95 (M.P. 9.754) to Airport Boulevard (M.P. 14.770,1,12-24917-700381,2012,27500,700381,12,12-24917-700381,3,5,32300,-4800,4800,-14.86068111,14.86068111,Principle Arterial,Professional Judgement,Urban,11.1,3.2,8.5
The SR 500 Add Turn Lane(s) Project rom Vine St (M.P. 11.726) to Donegan Ave (M.P. 12.737,2006,418321-1,4,3,FL,No Tolls on 1+ lane,28300,2011,1,2006,5,1,,12-9225-418321-1-The SR 500 Add Turn Lane(s) Project rom Vine St (M.P. 11.726) to Donegan Ave (M.P. 12.737,1,12-24919-920135,2013,28500,920135,12,12-24919-920135,3,5,28300,200,200,0.706713781,0.706713781,Principle Arterial,Traffic Count Trend,Urban,8.5,3.7,
"The SR40 Traffic Ops Improvement Project from Ranger District & Work Center (M.P. 18.000) to
Lake George (M.P. 18.200).",2009,417378-1,12,1,FL,No Tolls on 1+ lane,9700,2009,1,2009,5,4,,"12-9229-417378-1-The SR40 Traffic Ops Improvement Project from Ranger District & Work Center (M.P. 18.000) to
Lake George (M.P. 18.200).",1,12-24923-360004,2011,7800,360004,12,12-24923-360004,3,0,9700,-1900,1900,-19.58762887,19.58762887,Principle Arterial,Regional Travel Demand Model,Rural,7.2,3.2,9.9
"The SR 40  Construction of a Roundabout Project on SR 40 from 0.266 mile west (M.P. 12.826) of SR 11 to
0.284 mile east (M.P. 13.413) of SR 11",2005,417247-1,2,1,FL,No Tolls on 1+ lane,6350,2007,1,2005,5,4,,"12-9230-417247-1-The SR 40  Construction of a Roundabout Project on SR 40 from 0.266 mile west (M.P. 12.826) of SR 11 to
0.284 mile east (M.P. 13.413) of SR 11",1,12-24923-360004,2009,9300,360004,12,12-24923-360004,3,2,6795,2505,2505,36.86534216,36.86534216,Principle Arterial,Regional Travel Demand Model,Rural,10,10.4,10.4
"The SR 46 Add Lanes & Reconstruction Project on SR 46 from 0.072 Mi. West of SR 500/US 441 (M.P.
0.603) to 0.129 Mi. West of RR Crossing (M.P. 4.583).",2005,417165-1,4,3,FL,No Tolls on 1+ lane,13200,2008,1,2005,5,5,,"12-9232-417165-1-The SR 46 Add Lanes & Reconstruction Project on SR 46 from 0.072 Mi. West of SR 500/US 441 (M.P.
0.603) to 0.129 Mi. West of RR Crossing (M.P. 4.583).",1,12-24925-110501,2010,10500,110501,12,12-24925-110501,3,3,13200,-2700,2700,-20.45454545,20.45454545,Principle Arterial,Professional Judgement,Urban,10.4,3.7,11
The SR 46  Traffic Signals Project on SR 46 at I-95 Northbound Ramps from M.P. 5.866 to M.P. 5.867,2005,417006-1,2,3,FL,No Tolls on 1+ lane,9300,2007,1,2005,5,5,,12-9233-417006-1-The SR 46  Traffic Signals Project on SR 46 at I-95 Northbound Ramps from M.P. 5.866 to M.P. 5.867,1,12-24926-700002,2009,9400,700002,12,12-24926-700002,3,2,9300,100,100,1.075268817,1.075268817,Principle Arterial,Professional Judgement,Urban,11.1,3.7,10.4
"The SR 200  Add Left Turn Lane(s) Project from 0.212 Mile South of 165th Street (M.P. 3.612) to
0.205 Mile North of NE 165th Street (M.P. 4.029",2006,416798-1,4,1,FL,No Tolls on 1+ lane,14600,2008,1,2006,5,5,,"12-9236-416798-1-The SR 200  Add Left Turn Lane(s) Project from 0.212 Mile South of 165th Street (M.P. 3.612) to
0.205 Mile North of NE 165th Street (M.P. 4.029",1,12-24929-360442,2010,13200,360442,12,12-24929-360442,3,2,14600,-1400,1400,-9.589041096,9.589041096,Principle Arterial,Professional Judgement,Rural,10.4,3.7,11
"The SR 326  Construct East & Westbound Left Turn Lanes & Install a Traffic Signal Project from
West Anthony Road (M.P. 1.186) to Left Turn Lane Signal (M.P. 1.190)",2006,416753-1,4,3,FL,No Tolls on 1+ lane,13100,2008,1,2006,5,1,,"12-9238-416753-1-The SR 326  Construct East & Westbound Left Turn Lanes & Install a Traffic Signal Project from
